"Genre","Content","Audience","Income","RATING","ID"
"Documentary","PG",11411.85,48318.6,"Great",4009
"Comedy","PG",19390.25,20568.51,"Average",4010
"Action","R",19501.88,22285.58,"Average",4011
"Action","R",14518.18,11633.63,"Average",4012
"Documentary","PG",11483,18688.01,"Average",4013
"Action","R",23194.7,44284.19,"Average",4014
"Action","R",419.78,37597.2,"Great",4015
"Documentary","R",12137.65,7133.68,"Average",4016
"Action","PG",12489.08,13096.65,"Average",4017
"Drama","R",9549.18,31655.02,"Average",4018
"Comedy","PG",11184.81,33717.46,"Great",4019
"Action","PG",19350.64,11035.01,"Average",4020
"Drama","PG13",6273.92,14913.41,"Great",4021
"Comedy","PG",20889.81,13576.34,"Average",4022
"Action","R",7067.4,4322.32,"Average",4023
"Drama","R",6678.73,22006.57,"Great",4024
"Action","PG",35273.8,34076.63,"Average",4025
"Comedy","PG",17038.5,12228.42,"Average",4026
"Documentary","PG13",25977.57,6209.48,"Average",4027
"Comedy","R",11537.73,943.67,"Average",4028
"Drama","PG",2060.22,1745.91,"Average",4029
"Action","PG13",25403.02,2653.61,"Average",4030
"Documentary","R",20955.43,20100.57,"Average",4031
"Comedy","R",21002.88,3190.74,"Average",4032
"Comedy","PG",14023.89,15286.66,"Great",4033
"Documentary","PG13",36158.25,48404.25,"Great",4034
"Drama","R",492.94,36093.56,"Great",4035
"Action","PG13",14754.73,1807.93,"Average",4036
"Documentary","PG13",12160.49,20992.67,"Average",4037
"Comedy","PG13",5939.8,21039.29,"Average",4038
"Action","R",2465.38,536.36,"Average",4039
"Action","PG13",34883.4,24873.38,"Average",4040
"Drama","PG13",29039.56,8110.01,"Average",4041
"Action","PG",34235.86,14013.65,"Average",4042
"Drama","PG13",39120.51,16781.12,"Average",4043
"Documentary","PG13",15843.82,8225.11,"Average",4044
"Comedy","PG13",21321.67,39615.76,"Average",4045
"Documentary","PG",24385.44,5412.22,"Average",4046
"Drama","PG13",902.65,25024.35,"Great",4047
"Drama","R",8514.15,7126.1,"Great",4048
"Action","R",32018.27,38944.59,"Average",4049
"Action","R",30905.59,43536.52,"Average",4050
"Documentary","R",28663.64,4124.02,"Average",4051
"Comedy","PG13",15192.15,49525.52,"Great",4052
"Action","PG13",37948.93,25886.92,"Average",4053
"Comedy","R",18362.25,14672.64,"Average",4054
"Drama","PG",37123.76,1637.44,"Average",4055
"Drama","PG13",37982.7,24812.53,"Average",4056
"Documentary","R",33431.17,26546.64,"Great",4057
"Documentary","R",35743.74,1735.49,"Average",4058
"Action","R",14973.61,30878.05,"Great",4059
"Drama","R",19603.94,13031.43,"Great",4060
"Drama","R",20805.15,38086.76,"Great",4061
"Drama","PG",15447.64,6544.87,"Average",4062
"Documentary","PG13",25870.27,30379.1,"Average",4063
"Documentary","PG",20510.42,771.36,"Average",4064
"Documentary","PG",14295.51,18034.67,"Average",4065
"Drama","PG",20947.75,10355,"Average",4066
"Comedy","R",23411.59,40617.37,"Average",4067
"Drama","R",17293.21,41325.97,"Great",4068
"Comedy","PG13",26705.11,40268.26,"Average",4069
"Documentary","PG",4258.5,14447.86,"Great",4070
"Action","PG",4149.27,9976.58,"Great",4071
"Drama","R",35455.21,37793.29,"Great",4072
"Drama","PG13",20395.64,20811.82,"Average",4073
"Drama","PG",28104.41,13436.76,"Average",4074
"Documentary","PG",37356.1,17458.54,"Average",4075
"Comedy","PG13",32265.38,35629.09,"Average",4076
"Drama","R",1824.84,40138.47,"Great",4077
"Drama","PG13",35366.73,15313.6,"Average",4078
"Comedy","R",38275.05,44059.28,"Average",4079
"Comedy","R",9184.72,4334.93,"Average",4080
"Comedy","PG",22332.33,30620.62,"Average",4081
"Drama","R",9574.57,16375.42,"Great",4082
"Documentary","R",23412.48,38139.78,"Average",4083
"Drama","PG",28009.59,17953.38,"Average",4084
"Comedy","PG",22222.56,41362.61,"Great",4085
"Comedy","PG13",32347.23,610.76,"Average",4086
"Comedy","PG13",7577.43,42066.37,"Great",4087
"Documentary","R",25474.24,12370.71,"Average",4088
"Action","PG13",36382.37,1975.71,"Average",4089
"Documentary","PG",1243.96,25872.16,"Great",4090
"Drama","R",34908.06,2698.57,"Great",4091
"Documentary","PG13",11540.81,28684.44,"Great",4092
"Action","PG13",38884.58,29648.73,"Average",4093
"Drama","PG13",3551.13,38447.6,"Great",4094
"Comedy","R",7235.95,40053.6,"Great",4095
"Documentary","R",18932.57,9066.56,"Average",4096
"Comedy","PG13",15205.95,9140.55,"Average",4097
"Drama","R",35424.58,49873.07,"Great",4098
"Documentary","PG",32399.79,28759.86,"Average",4099
"Comedy","PG",16614.61,32390.22,"Average",4100
"Action","PG13",5449.22,2834.49,"Average",4101
"Drama","R",1802.05,28169.59,"Great",4102
"Comedy","R",6662.36,13910.1,"Great",4103
"Documentary","R",10555.12,34776.61,"Great",4104
"Documentary","PG",12299.91,19050.89,"Average",4105
"Documentary","PG",10756.5,20570.61,"Average",4106
"Comedy","PG",39525.58,12193.28,"Average",4107
"Action","PG",10152.89,30992.74,"Great",4108
"Comedy","R",38738.04,36311.11,"Average",4109
"Action","PG13",16957.04,1076.11,"Average",4110
"Drama","PG",11103.3,17438.91,"Average",4111
"Documentary","PG13",12848.31,40823.75,"Great",4112
"Documentary","PG13",30076.55,17166.61,"Average",4113
"Documentary","PG",26195.3,46108.88,"Average",4114
"Comedy","R",15992.72,46579.34,"Great",4115
"Action","PG",32257.34,225.08,"Average",4116
"Documentary","R",17413.22,23268.33,"Average",4117
"Comedy","PG13",31069.35,20550.52,"Average",4118
"Documentary","PG13",20632.18,35437.5,"Average",4119
"Documentary","R",28627.25,44243.39,"Average",4120
"Documentary","R",3634.15,17117.98,"Great",4121
"Action","PG",28807.43,49457.11,"Average",4122
"Comedy","PG13",5422.81,554.23,"Average",4123
"Documentary","PG13",2313.13,32180.91,"Great",4124
"Comedy","PG13",13373.93,28013.67,"Great",4125
"Documentary","PG13",10389.86,5502.14,"Average",4126
"Documentary","R",17137.54,38652.05,"Great",4127
"Drama","PG13",32110.52,27889.56,"Average",4128
"Drama","R",33013.22,19823.17,"Great",4129
"Documentary","R",5784.12,20126.63,"Great",4130
"Comedy","PG13",22834.92,49044.58,"Great",4131
"Drama","PG",26048.39,29403.6,"Average",4132
"Comedy","PG",16249.24,45750.53,"Great",4133
"Drama","R",23018.32,38606.7,"Great",4134
"Documentary","PG",5712.17,29014.94,"Average",4135
"Drama","PG13",26774.91,25375.91,"Average",4136
"Drama","PG",3861.93,11540.75,"Great",4137
"Comedy","PG",5458.02,6234.18,"Average",4138
"Comedy","PG",7112.89,27241.23,"Great",4139
"Documentary","R",7810.67,1611.35,"Average",4140
"Comedy","R",16193.62,11058.72,"Average",4141
"Documentary","R",7519.35,40082.54,"Great",4142
"Drama","PG13",20024.19,15748.49,"Average",4143
"Action","R",14803.64,42337.27,"Great",4144
"Drama","R",27849.05,43791.7,"Great",4145
"Comedy","R",4648.97,1795.54,"Average",4146
"Drama","PG13",1384.14,32156.82,"Great",4147
"Drama","R",10592.68,37743.99,"Great",4148
"Documentary","PG13",37151.66,12727.25,"Average",4149
"Drama","R",7043.28,9531.84,"Great",4150
"Drama","PG",4855.72,49177.63,"Great",4151
"Drama","PG",16104.83,22778.62,"Average",4152
"Drama","PG13",23373.18,28403.16,"Average",4153
"Comedy","R",22510.38,18611.03,"Average",4154
"Comedy","PG",38524.5,28208.97,"Average",4155
"Comedy","PG",11768.18,34335.39,"Great",4156
"Action","PG13",23638.61,29896.49,"Average",4157
"Documentary","R",20923.98,36840.5,"Average",4158
"Drama","PG13",24957.28,40125.87,"Average",4159
"Action","PG",33652.65,2994.92,"Average",4160
"Action","R",25282.57,2213.71,"Average",4161
"Documentary","PG",6360.6,17167.52,"Great",4162
"Documentary","PG",9450.01,3524.65,"Average",4163
"Documentary","PG",30364.28,21890.85,"Average",4164
"Action","PG13",4827.71,15062.32,"Great",4165
"Action","R",37429.19,34970.36,"Average",4166
"Comedy","PG",2822.72,8901.01,"Great",4167
"Comedy","PG13",38479.88,43688.03,"Average",4168
"Action","PG",18094.04,16495.25,"Average",4169
"Action","R",35885.44,32070.02,"Average",4170
"Action","R",15276.59,17225.44,"Average",4171
"Documentary","R",4637.99,40001.44,"Average",4172
"Documentary","PG",12339.37,4895.54,"Average",4173
"Documentary","R",7967.57,41663.63,"Great",4174
"Action","PG13",33214.85,39911.97,"Average",4175
"Drama","R",7440.32,17844.6,"Great",4176
"Drama","PG",26093.53,9606.15,"Average",4177
"Action","PG",14062.23,19250.57,"Average",4178
"Documentary","R",23512.16,40024.45,"Average",4179
"Drama","PG",15139.87,15531.83,"Average",4180
"Comedy","R",5266.48,12780.59,"Great",4181
"Drama","R",11285.91,46192.75,"Great",4182
"Documentary","PG",1380.01,25209.76,"Great",4183
"Action","PG13",27272.18,3145.08,"Average",4184
"Action","PG",34135.93,30799.62,"Average",4185
"Action","PG13",24559.04,41854.97,"Average",4186
"Documentary","PG",38669.98,35153.94,"Average",4187
"Comedy","R",35879.68,17536.77,"Average",4188
"Documentary","PG13",3455.85,15070.42,"Great",4189
"Action","PG",8056.9,10124.33,"Average",4190
"Documentary","PG",23850.95,23895.51,"Average",4191
"Comedy","R",4219.42,24068.78,"Great",4192
"Action","PG13",9399.02,16643.12,"Average",4193
"Comedy","R",1469.61,35218.02,"Great",4194
"Action","PG13",8531.02,21836.25,"Great",4195
"Action","PG",30441.35,39780.61,"Average",4196
"Drama","PG",17170.71,22775.39,"Average",4197
"Action","PG13",2170.08,2535.32,"Average",4198
"Drama","PG",30456.88,16038.98,"Average",4199
"Action","R",25864.95,7425.06,"Average",4200
"Documentary","R",39630.79,14269.58,"Average",4201
"Documentary","PG13",23216.32,31153.69,"Average",4202
"Comedy","PG13",20700,40852.54,"Average",4203
"Documentary","PG13",38839.08,30780.07,"Average",4204
"Action","PG",36151.92,16976.67,"Average",4205
"Drama","PG",2533.05,23963.96,"Great",4206
"Drama","PG",23834.33,10672.36,"Average",4207
"Comedy","PG13",23490.06,11768.82,"Average",4208
"Comedy","PG13",27548.86,49682.17,"Average",4209
"Documentary","R",35218.72,3712.35,"Average",4210
"Documentary","R",32054.12,32230.34,"Average",4211
"Documentary","PG",4255.72,7219.37,"Average",4212
"Action","PG",4847.97,43082.79,"Great",4213
"Action","PG",1857.91,4759.59,"Great",4214
"Documentary","PG13",32121.21,37456.48,"Average",4215
"Documentary","PG13",24047.91,2078.86,"Average",4216
"Action","PG",18027.07,17703.62,"Average",4217
"Comedy","PG",13337.48,19307.47,"Average",4218
"Action","R",2535.1,33987.19,"Great",4219
"Drama","PG",15372.4,726.96,"Average",4220
"Comedy","PG13",16522.49,3699.85,"Average",4221
"Documentary","PG13",19608.97,30924.26,"Average",4222
"Documentary","PG13",31281.96,15946.19,"Average",4223
"Comedy","PG",18236.94,12171.96,"Average",4224
"Drama","R",26433.89,18177.04,"Great",4225
"Comedy","R",35545.83,37466.05,"Average",4226
"Drama","PG",39002.58,44264.36,"Average",4227
"Comedy","PG13",12192.13,47219.36,"Great",4228
"Action","PG",6280.57,12860.58,"Great",4229
"Action","R",29522.38,35277.66,"Average",4230
"Documentary","R",38162.68,6876.87,"Average",4231
"Comedy","R",31564.11,22699.6,"Average",4232
"Drama","PG13",24734.37,44814.96,"Average",4233
"Action","PG",33042.64,18566.57,"Average",4234
"Action","PG13",13903.92,20738.72,"Average",4235
"Comedy","PG",25373.25,7070.17,"Average",4236
"Documentary","R",12127.3,35820.67,"Great",4237
"Action","PG13",6477.97,26796.74,"Great",4238
"Documentary","PG13",15831.35,46145.61,"Great",4239
"Comedy","R",25046.99,9177.2,"Average",4240
"Comedy","PG",28298.63,24616.08,"Average",4241
"Documentary","PG",18110.9,11749.52,"Average",4242
"Drama","PG13",30414.86,20932.8,"Average",4243
"Comedy","PG",14201.34,10650.84,"Average",4244
"Drama","R",2415.16,24463.4,"Great",4245
"Comedy","PG",26700.49,23960.7,"Average",4246
"Drama","PG13",10880.87,39395.49,"Great",4247
"Documentary","R",13924.83,11954.94,"Average",4248
"Drama","R",18085.91,24476.07,"Great",4249
"Documentary","PG",17910.17,18066.56,"Average",4250
"Documentary","R",18514.14,38035.37,"Great",4251
"Comedy","R",13826.77,22663.83,"Average",4252
"Drama","PG",37060.21,32677.28,"Average",4253
"Documentary","PG13",19938.44,30147.98,"Average",4254
"Documentary","R",33233.58,29253.1,"Average",4255
"Action","PG13",19134,1489.94,"Average",4256
"Drama","PG",20620.64,6428.04,"Average",4257
"Comedy","R",11680.4,44943.06,"Great",4258
"Comedy","R",32084.97,38501,"Average",4259
"Documentary","PG",5347.61,10291.12,"Average",4260
"Drama","R",25319.29,42549.05,"Great",4261
"Comedy","PG",32183.2,15406.26,"Great",4262
"Documentary","R",18894.41,3554.88,"Average",4263
"Documentary","R",8176.88,38996.21,"Great",4264
"Drama","PG13",11563.27,24963.61,"Great",4265
"Comedy","R",22440.44,9182.56,"Average",4266
"Action","R",38835.39,31552.3,"Average",4267
"Action","R",24533.33,8653.79,"Average",4268
"Drama","R",9142.83,29504.54,"Great",4269
"Action","PG13",22771.78,35085.79,"Average",4270
"Drama","PG",28949.82,24972.7,"Average",4271
"Action","PG13",31341.82,42279.34,"Average",4272
"Drama","R",20791.25,25255.98,"Great",4273
"Drama","PG",23616.95,29640.75,"Average",4274
"Action","PG",18511.57,19116.29,"Average",4275
"Comedy","PG",35807.46,40532.63,"Average",4276
"Documentary","PG",8138.65,33366.94,"Great",4277
"Drama","R",15536.03,36461.43,"Great",4278
"Drama","R",30243.02,5394.88,"Great",4279
"Action","R",22984.31,24086.66,"Average",4280
"Drama","PG",14003.18,33140.04,"Average",4281
"Action","PG",17737.89,48488.31,"Great",4282
"Action","PG13",19437.05,921.32,"Average",4283
"Action","PG",38070.93,11007.78,"Average",4284
"Action","PG",27317.5,15281.04,"Great",4285
"Comedy","PG13",23298.43,47222.44,"Great",4286
"Action","PG",1596.89,31239.59,"Great",4287
"Action","PG",38065.65,31056.16,"Great",4288
"Action","PG13",36412.54,40343.43,"Average",4289
"Comedy","R",6035.81,32333.93,"Great",4290
"Documentary","R",1142.89,48242.84,"Great",4291
"Documentary","PG13",4979.01,8557.4,"Average",4292
"Action","PG",4737.72,10902.62,"Great",4293
"Drama","R",12797.6,18453.61,"Great",4294
"Documentary","R",26328.99,28193.91,"Average",4295
"Documentary","R",8566.85,1322.46,"Average",4296
"Comedy","R",32558.94,10103.96,"Average",4297
"Drama","PG13",5659.29,37548.02,"Great",4298
"Documentary","PG",15212.34,43316.47,"Great",4299
"Action","PG13",27865.28,2930.31,"Average",4300
"Action","PG13",3991.24,19118.46,"Great",4301
"Documentary","PG",38555.72,48454.35,"Average",4302
"Drama","PG13",3928.68,35903.71,"Great",4303
"Action","PG",273.93,9283.44,"Great",4304
"Documentary","PG13",26246.06,5262.67,"Average",4305
"Drama","PG",2546.28,3790.95,"Average",4306
"Drama","R",25985.03,10070.27,"Great",4307
"Drama","PG",8426.21,13086.49,"Average",4308
"Drama","R",19851.9,47526.25,"Great",4309
"Drama","PG",5433.54,16846.01,"Great",4310
"Comedy","R",19932.03,4689.43,"Average",4311
"Comedy","PG13",27907.15,11489.68,"Average",4312
"Comedy","PG13",16242.72,46736.6,"Great",4313
"Comedy","R",31709.09,46751.24,"Great",4314
"Comedy","PG13",19275.21,42986.68,"Great",4315
"Drama","PG13",21688.8,10360.78,"Average",4316
"Action","R",14900.78,39270.23,"Great",4317
"Action","PG13",9378.06,30109.3,"Great",4318
"Action","R",24861.62,4154.44,"Average",4319
"Comedy","PG",28318.81,10649.03,"Average",4320
"Drama","PG",31899.7,33828.98,"Average",4321
"Action","R",13706.54,46955.98,"Great",4322
"Action","PG13",4321.11,11948.27,"Great",4323
"Comedy","PG",32907.15,19343.25,"Average",4324
"Documentary","PG",13097.03,13030.96,"Average",4325
"Documentary","R",7346.15,20960.9,"Great",4326
"Drama","R",8884.91,44813.99,"Great",4327
"Comedy","R",39985.37,870.19,"Average",4328
"Documentary","R",39713.55,12734.47,"Average",4329
"Action","R",5995.04,23792.37,"Average",4330
"Documentary","PG",1748.54,28820.22,"Great",4331
"Comedy","R",18682.24,24543.29,"Average",4332
"Drama","PG",32186.53,10309.7,"Average",4333
"Comedy","R",20376.19,49982.55,"Great",4334
"Action","PG13",28563.49,24834.04,"Average",4335
"Action","PG",17660.33,24517.21,"Average",4336
"Documentary","PG13",17521.25,9249.42,"Average",4337
"Drama","R",24780.18,45341.05,"Great",4338
"Action","R",18348.95,555.49,"Average",4339
"Comedy","PG",22707.63,3737.49,"Average",4340
"Drama","R",6080.71,40790.06,"Great",4341
"Comedy","R",22422.42,26222.31,"Average",4342
"Documentary","PG",33832.13,22768.95,"Average",4343
"Comedy","PG",34097.77,35871.35,"Average",4344
"Comedy","PG",11288.18,27028.8,"Great",4345
"Action","R",32514.5,8453.67,"Great",4346
"Action","R",11917.98,33605.12,"Great",4347
"Action","PG13",10582.22,6998.88,"Average",4348
"Documentary","PG13",34933.46,25612.35,"Average",4349
"Comedy","R",28368.85,1270.7,"Average",4350
"Action","PG13",22013.4,32971.6,"Average",4351
"Comedy","R",13025.02,34453.31,"Average",4352
"Documentary","PG",25083.36,37461.95,"Average",4353
"Drama","R",18509.34,19638.44,"Great",4354
"Action","PG",7464.54,44577.34,"Great",4355
"Documentary","R",18319.05,49854.55,"Great",4356
"Drama","R",16488,46095.48,"Great",4357
"Comedy","PG13",22523.48,28538.09,"Average",4358
"Documentary","PG",23236.03,10255.19,"Average",4359
"Action","PG",16496.98,17822.46,"Average",4360
"Comedy","R",31227.65,41321.18,"Average",4361
"Documentary","PG13",28877.36,19255.71,"Average",4362
"Action","R",26060.23,49218.13,"Average",4363
"Documentary","PG",37861.47,46754.83,"Average",4364
"Comedy","PG13",19847.26,15720.29,"Average",4365
"Drama","PG",4253.68,18170.45,"Great",4366
"Action","R",35728,419.29,"Average",4367
"Comedy","R",23406.04,34288.89,"Average",4368
"Comedy","PG13",1496.46,39924.08,"Great",4369
"Documentary","PG",37928.12,4911.65,"Great",4370
"Action","PG",38815.6,49990.38,"Average",4371
"Action","PG",11059.19,19265.1,"Average",4372
"Documentary","PG13",7136.26,2837.61,"Average",4373
"Comedy","PG",37334.22,19564.09,"Average",4374
"Documentary","PG",1064.12,2057.79,"Average",4375
"Drama","R",33452.24,23908.81,"Great",4376
"Comedy","PG13",25125.75,12716.55,"Average",4377
"Action","PG13",20715.05,7846.36,"Average",4378
"Documentary","PG",31668.76,40095.75,"Average",4379
"Comedy","R",38478.69,11045.61,"Average",4380
"Documentary","PG13",31294.04,5489.96,"Average",4381
"Comedy","R",20029.66,43606.99,"Great",4382
"Action","PG",21102.19,29103.2,"Average",4383
"Action","PG",23472.37,22568.89,"Average",4384
"Drama","PG",33452.48,22611.26,"Average",4385
"Drama","R",27688.02,30441.74,"Great",4386
"Comedy","PG",23190.68,21413.96,"Average",4387
"Comedy","R",12519.42,33506.38,"Great",4388
"Action","PG13",5578.3,38672.16,"Great",4389
"Documentary","PG13",10856.12,47846.93,"Great",4390
"Comedy","R",17311.11,30815.96,"Average",4391
"Drama","R",23049.56,6408.04,"Great",4392
"Comedy","PG13",35118.63,11604.73,"Average",4393
