Genre,Content,Audience,Income,ID
Documentary,PG,1750.96,8678.26,2095
Drama,PG13,24494.29,49416.46,2096
Drama,R,14576.12,46951.14,2097
Action,PG13,25793.72,8448.68,2098
Drama,PG13,30768.65,47082.19,2099
Documentary,R,4299.67,11486.39,2100
Comedy,PG13,32651.76,42381.49,2101
Documentary,PG,39801.62,28941.54,2102
Documentary,PG13,2563.03,30758.06,2103
Documentary,PG,24312.38,38124.33,2104
Action,R,13793.9,16322.26,2105
Action,PG,31780.26,26377.67,2106
Drama,PG13,16110.69,39363.54,2107
Comedy,PG,29212.3,35887.77,2108
Comedy,PG13,11183.99,14952.17,2109
Comedy,PG,594.02,39223.07,2110
Documentary,PG13,4592.86,14196.25,2111
Documentary,PG13,16487.71,20091.78,2112
Drama,PG,31281.25,36028.9,2113
Documentary,R,15688.6,5768.38,2114
Comedy,PG13,23296.47,40398.31,2115
Documentary,PG13,1400.46,44460.28,2116
Drama,R,28749.02,9538.01,2117
Drama,R,34795.75,36100.55,2118
Documentary,R,5147.28,10513.58,2119
Comedy,PG13,2485.13,17687.44,2120
Drama,PG,3492.42,307.13,2121
Documentary,PG,14983.03,20379.53,2122
Drama,PG,27366.81,44955.08,2123
Documentary,PG13,13500.68,35815.5,2124
Drama,R,33558.92,15248.44,2125
Action,PG,23536.52,3084.81,2126
Drama,PG,18773.6,17414.94,2127
Action,R,22724.35,1696.5,2128
Action,PG,26946.62,18534.82,2129
Documentary,PG13,29994.31,46563.96,2130
Comedy,PG13,34108.38,35891.67,2131
Comedy,PG,1053.85,11917.81,2132
Documentary,R,25450.16,47309.21,2133
Documentary,R,36127.31,33877.47,2134
Drama,PG,3281.5,18778.88,2135
Comedy,R,775.22,42328.95,2136
Drama,PG13,2873.82,39719,2137
Documentary,R,35193.32,13766.43,2138
Drama,R,4566.18,36334.56,2139
Action,R,19633.51,41599.8,2140
Comedy,PG13,29677.38,6923.45,2141
Drama,PG,4846.78,42767.88,2142
Action,R,15360.68,39922.73,2143
Drama,PG,23562.69,6672.18,2144
Comedy,PG13,29653.2,26355.43,2145
Documentary,PG13,22123.11,39932.88,2146
Comedy,PG13,25866.19,13581.54,2147
Documentary,PG,20254.56,34174.44,2148
Drama,PG13,33769.37,34164.92,2149
Comedy,PG,17362.61,7293.99,2150
Action,PG13,21807.46,2586.33,2151
Drama,PG,11171.06,26207.78,2152
Comedy,R,26029.88,6279.52,2153
Action,PG,30273.09,2220.8,2154
Drama,PG13,38186.36,46697.69,2155
Drama,R,277.63,33010.77,2156
Drama,PG,23840.65,33266.85,2157
Comedy,PG13,24524.2,15289.51,2158
Drama,PG,29405.35,26961.83,2159
Comedy,PG13,38944.12,42616.02,2160
Documentary,R,29942.86,26686.52,2161
Comedy,R,22809.94,46522.7,2162
Documentary,R,5576.51,20547.28,2163
Action,PG13,37861.26,34783.74,2164
Comedy,PG,21108.17,12104.95,2165
Drama,PG13,11784.08,21055.22,2166
Documentary,PG,35331.92,48295.95,2167
Documentary,PG13,26180.25,17033.42,2168
Drama,PG13,27482.09,12788.89,2169
Action,PG13,28038.96,46589.74,2170
Comedy,PG13,29194.46,5991.29,2171
Drama,R,29406.4,20309.26,2172
Documentary,PG13,9183.06,24410.68,2173
Comedy,R,1517.75,46119.86,2174
Action,PG13,25683.42,15340.07,2175
Comedy,R,23258.87,28624.67,2176
Comedy,R,3284.48,6387.82,2177
Drama,PG13,24000.52,39320.96,2178
Action,PG13,18542.33,44133.89,2179
Documentary,PG,26518.84,38104.29,2180
Drama,PG,28307.63,33502.63,2181
Drama,R,25830.4,3958.21,2182
Drama,R,22423.76,3644.17,2183
Documentary,PG,18266.33,45122.08,2184
Action,PG,9381.77,26847.23,2185
Documentary,PG,31722.57,7338.15,2186
Documentary,PG13,608.79,23068.37,2187
Documentary,PG13,33258,32589.22,2188
Action,R,18527.4,18652.87,2189
Documentary,R,11821.62,43563.99,2190
Documentary,R,18825.35,36716.74,2191
Documentary,PG13,19132.17,45424.17,2192
Drama,R,24136.12,37979.91,2193
Comedy,PG,7695.5,31054.91,2194
Drama,PG,39619.15,19527.77,2195
Comedy,PG,9507.1,36054.48,2196
Documentary,PG13,11015.88,35662.27,2197
Action,PG13,5986.99,21793.11,2198
Drama,R,22850.12,35442.2,2199
Drama,PG13,16334.92,48342.41,2200
Documentary,PG,12171.37,25834.71,2201
Drama,R,2740.15,11759.86,2202
Action,PG13,18939.06,27228.37,2203
Action,R,24208.64,29703.33,2204
Drama,PG13,15362.46,9664.27,2205
Comedy,PG,665.25,18304.19,2206
Drama,R,38704.87,28449.45,2207
Comedy,PG,11524.06,14892.73,2208
Action,PG13,27813.05,35303.09,2209
Comedy,PG,19090.93,13284.12,2210
Drama,R,36772.25,19821.05,2211
Action,R,9652.76,47924.79,2212
Drama,R,22721.47,43214.62,2213
Drama,R,39762.92,31681.62,2214
Documentary,PG,31738.04,2866.18,2215
Comedy,PG,724.89,37921.65,2216
Action,R,16640.73,41931.32,2217
Action,PG13,32448.35,49397.57,2218
Action,PG,17707.75,38190.52,2219
Documentary,PG,2521.35,2697.33,2220
Drama,R,28176.18,17456.11,2221
Comedy,PG,39018.44,9969.18,2222
Action,R,13338.62,39763.1,2223
Action,PG13,31009,42511.05,2224
Comedy,PG13,25994.66,32113.25,2225
Comedy,PG13,2805.72,43552.17,2226
Documentary,PG13,38931.08,28079.14,2227
Comedy,PG,13448.64,11061.83,2228
Documentary,PG13,1557.26,23863.89,2229
Drama,PG,759.86,14744.8,2230
Drama,PG13,15679.55,3195.44,2231
Action,PG,18558.29,34668.22,2232
Documentary,PG,26053.8,46345.83,2233
Action,PG,12015.12,32577.66,2234
Documentary,PG,20337.51,13878.13,2235
Action,PG13,12382.73,19669.21,2236
Drama,PG,27234.28,36797.13,2237
Drama,PG13,26145.9,33436.12,2238
Comedy,PG13,35290.72,16627.86,2239
Drama,PG13,7815.7,48453.64,2240
Documentary,R,32533.84,47538.6,2241
Comedy,PG13,16274.75,12122.38,2242
Documentary,PG,1626.67,7458.7,2243
Drama,PG,18982.53,41041.56,2244
Action,R,29298.34,40666.65,2245
Action,PG13,36361.47,7962.58,2246
Drama,PG,31525.42,16839.21,2247
Comedy,R,33398.9,11988.44,2248
Comedy,PG,22122.47,46277.26,2249
Documentary,R,6212.45,25666.31,2250
Comedy,R,35597.45,23339.75,2251
Action,PG13,10962.22,13665.26,2252
Comedy,PG,27639.1,34909.84,2253
Documentary,R,22197.12,4253.9,2254
Comedy,PG13,4259.37,21103.5,2255
Action,PG13,4171.39,48704.66,2256
Drama,R,22334.8,708.06,2257
Action,PG13,10313.29,12444.45,2258
Drama,R,16832.59,47828.23,2259
Comedy,R,4502.67,1742.71,2260
Drama,PG13,19348.16,31835.18,2261
Action,PG13,11868.72,44587.46,2262
Documentary,R,38414.05,35324.62,2263
Comedy,R,37467.02,26646.1,2264
Action,PG13,8843.4,37852.11,2265
Drama,R,14236.05,48650.43,2266
Documentary,PG,37084.08,26504.21,2267
Documentary,R,15961.98,13623.94,2268
Documentary,PG13,27522.6,35004.42,2269
Documentary,PG13,10822.45,22449.1,2270
Documentary,R,11362.73,973.7,2271
Drama,PG,15533.17,38083.34,2272
Drama,R,35363.59,20475.76,2273
Drama,R,21181.87,48331.99,2274
Drama,PG,483.87,22951.31,2275
Drama,PG13,34424.18,15135.45,2276
Drama,R,23314.53,45447.05,2277
Documentary,PG,33107.39,12447.46,2278
Documentary,R,26577.98,32055.12,2279
Documentary,PG,10741.49,38803.12,2280
Documentary,R,15188.42,42093.3,2281
Drama,PG,25254.76,35830.4,2282
Comedy,PG13,3132.58,49559.22,2283
Action,PG13,34682.56,26000.67,2284
Action,PG,35262.48,7925.37,2285
Action,R,5830.21,16996.56,2286
Comedy,PG13,6239.25,14247.12,2287
Documentary,PG13,5148.56,13719.36,2288
Drama,R,8157.19,10732.22,2289
Drama,R,38103.64,32723.64,2290
Action,PG,38793.15,32018.41,2291
Documentary,R,4387.76,7004.98,2292
Action,PG,20154.66,48477.41,2293
Comedy,PG,36735.03,7791.98,2294
Documentary,PG13,10963.1,11400.75,2295
Action,R,14231.41,47147.6,2296
Drama,R,10837.84,22963.44,2297
Drama,PG13,2465.95,11054.54,2298
Comedy,PG,27869.11,16295.45,2299
Drama,R,34331.59,29767.25,2300
Documentary,PG,6372.76,2423.77,2301
Action,PG13,12981.01,34470.29,2302
Action,PG13,5720.6,28636.71,2303
Drama,PG,36193.04,39359.96,2304
Drama,PG13,2261.7,3324.18,2305
Documentary,PG,19262.43,4331.81,2306
Documentary,R,24892.13,19074.65,2307
Comedy,R,20718.2,8064.26,2308
Drama,PG13,32504.52,44262.35,2309
Action,R,10321.63,27148.6,2310
Comedy,PG,35469.29,34169.93,2311
Drama,PG13,22556.71,37046.11,2312
Drama,PG,4586.61,47860.62,2313
Drama,PG,4976,15116.87,2314
Comedy,PG,38428.4,22399.84,2315
Documentary,PG,12593.21,1483.04,2316
Drama,R,20579.86,15241.03,2317
Drama,R,33126.35,15658.81,2318
Action,R,21309.41,10318.33,2319
Documentary,PG,34582.2,17897.54,2320
Comedy,PG,3837.07,11535.11,2321
Drama,PG,10264.51,120.07,2322
Action,R,21371.11,448.36,2323
Action,R,23952.99,43206.58,2324
Drama,PG,35822.78,25514.22,2325
Action,PG13,16851.07,7030.88,2326
Action,PG13,17921.94,17292.9,2327
Drama,R,26575.77,29653.03,2328
Action,PG,19631.66,36307.83,2329
Documentary,PG13,28342.6,21170.79,2330
Comedy,PG,30538.46,31913.87,2331
Comedy,PG,6003.53,43013.71,2332
Comedy,R,6116.55,9934.03,2333
Drama,PG,6169.93,49444.58,2334
Comedy,PG,16792.81,39351.28,2335
Action,PG13,30236.6,45904.34,2336
Drama,R,4204.04,36147.28,2337
Documentary,PG,9768.69,25713.62,2338
Action,R,37381.28,11609.36,2339
Drama,PG13,24502.52,9624.93,2340
Documentary,PG13,30478.62,9504.95,2341
Comedy,PG13,31022.35,6631.69,2342
Documentary,PG13,3124.76,18196.8,2343
Documentary,R,15411.95,23898.16,2344
Comedy,R,38902.72,33106.08,2345
Drama,PG13,12330.14,35606.57,2346
Documentary,R,7504.73,23032.51,2347
Drama,R,20765.97,4238.13,2348
Comedy,R,4994.33,23746.28,2349
Documentary,R,10926.53,27738.51,2350
Comedy,PG,13384.69,21748.93,2351
Comedy,R,14693.67,45043.51,2352
Documentary,PG,26068.75,23899.82,2353
Action,PG,11181.34,2897.92,2354
Documentary,PG,26021.05,37677.23,2355
Comedy,R,31303.28,6320.13,2356
Action,R,14836.28,18233.75,2357
Action,R,6752.37,46120.17,2358
Action,PG,5134.76,22171.65,2359
Drama,PG,21540.29,47165.93,2360
Drama,R,25647.56,22576.18,2361
Action,PG13,24806.37,14525.92,2362
Documentary,PG,23813.17,34825.57,2363
Action,PG,38193.68,32006.52,2364
Drama,PG13,23835.07,4655.61,2365
Action,R,25866.64,34956.24,2366
Drama,R,19790.27,42903.11,2367
Documentary,PG,4728.05,26874.25,2368
Action,PG13,37977.59,13528.95,2369
Drama,R,31589.61,15377.64,2370
Documentary,PG13,35763.95,42753.71,2371
Drama,PG13,12782.78,17215.73,2372
Drama,PG13,23591.95,3783.63,2373
Drama,PG,28077.81,34155.99,2374
Drama,PG13,20515.03,44266.09,2375
Drama,PG13,7678.72,43189.37,2376
Comedy,PG13,24864.06,17015.96,2377
Documentary,R,4048.4,14441.82,2378
Comedy,PG,33366.98,24903.61,2379
Comedy,R,35035.42,17873.2,2380
Action,PG13,32353.91,21752.52,2381
Drama,PG,27382.79,20402.52,2382
Action,PG,27165.2,14686.17,2383
Action,PG,30186.59,3436.4,2384
Documentary,PG,17179.44,29069.07,2385
Drama,PG13,15553.67,32865.77,2386
Documentary,PG13,26803,28887.17,2387
Comedy,R,39184.45,7345.49,2388
Action,PG,23352.11,32362.75,2389
Comedy,PG,2798.22,30617.18,2390
Documentary,R,17301.84,19481.96,2391
Drama,PG13,7562.02,146.02,2392
Drama,PG13,7063.09,8123.12,2393
Documentary,PG13,36182.78,23152.9,2394
Documentary,PG,35338.14,32429.13,2395
Action,R,15030.34,24308.41,2396
Comedy,PG,19146.35,42104.33,2397
Drama,R,39728.14,35771.56,2398
Drama,PG13,21362.94,23103.48,2399
Drama,R,9955.01,49561.19,2400
Drama,PG,20509.4,8479.36,2401
Comedy,PG,8863.29,38781.53,2402
Comedy,R,30530.13,43292.17,2403
Action,PG13,33217.58,24407.9,2404
Comedy,R,11802.69,34329.45,2405
Comedy,R,23620.04,35428.41,2406
Action,R,23057.59,4933.59,2407
Documentary,R,25103.74,40105.06,2408
Drama,PG,34575.41,33457.94,2409
Action,R,7193.48,17210.53,2410
Comedy,R,21341.85,8148.45,2411
Comedy,R,12773.18,45369.32,2412
Action,PG,23600.42,35963.34,2413
Comedy,PG,33246.73,45045.16,2414
Drama,PG13,5641.9,19205.15,2415
Drama,PG,632.07,29594.66,2416
Drama,R,10989.46,45112.09,2417
Drama,PG13,30244.88,2234.27,2418
Documentary,PG,25052.92,21344.49,2419
Drama,PG,866.11,46845.67,2420
Action,R,14710.22,20231.99,2421
Comedy,R,27217.04,26643.08,2422
Comedy,PG13,1197.46,27736.98,2423
Action,PG,31349.65,45145.59,2424
Comedy,R,39576.8,31263.95,2425
Drama,R,26537.58,27850.21,2426
Comedy,R,33211.55,10423.61,2427
Drama,R,19301.74,28212.04,2428
Drama,PG13,25473.47,24864.29,2429
Drama,R,8916.04,47468.86,2430
Drama,R,16505.52,33988.16,2431
Drama,PG,20500.5,49399.54,2432
Action,PG13,31903.06,42320.41,2433
Comedy,PG13,5018.74,26864.48,2434
Documentary,PG13,36805.45,20358.33,2435
Action,PG13,35592.09,49755.95,2436
Action,PG,32757.29,43864.35,2437
Documentary,PG,26079.38,39145.25,2438
Comedy,PG,4180.42,14976.66,2439
Documentary,PG,22412.52,45613.56,2440
Action,R,10525.72,32483.81,2441
Documentary,PG13,28434.63,16382,2442
Comedy,PG,31442.76,18742.95,2443
Action,PG,30197.07,23745.02,2444
Documentary,PG13,26850.71,39275.83,2445
Drama,R,5356.84,41440.07,2446
Comedy,R,39887.45,29013.36,2447
Documentary,PG13,17217.97,34276.28,2448
Comedy,PG,25597.78,44817.43,2449
Drama,PG13,22461.57,5147.76,2450
Documentary,R,36978.12,39207.43,2451
Drama,PG13,18630,26646.82,2452
Comedy,PG13,3598.99,18123.84,2453
Documentary,PG13,14894.78,27169.13,2454
Drama,PG13,16395.47,48786.14,2455
Drama,PG13,10458.01,3250,2456
Action,PG,23109.47,15575.66,2457
Drama,PG13,14143.99,27685.27,2458
Action,PG,11792.2,36186.44,2459
Comedy,R,19869.13,27580.11,2460
Comedy,R,10937.5,42868.13,2461
Documentary,PG13,36977.26,24019.04,2462
Drama,R,33567.43,32050.28,2463
Comedy,PG13,26394.9,48192.58,2464
Comedy,R,16099.63,6942.08,2465
Comedy,R,7274.52,8757.28,2466
Drama,PG13,39126.64,10054.48,2467
Documentary,PG,38274.96,19889.39,2468
Comedy,PG,7553.73,8507.64,2469
Documentary,R,25563.71,26352.05,2470
Documentary,PG,32556.67,41065.8,2471
Action,PG,15555.96,36861.09,2472
Comedy,PG,20909.16,36317.41,2473
Drama,PG,16914.24,3642.28,2474
Comedy,R,33217.87,30199.97,2475
Comedy,PG13,16954.01,32392.14,2476
Drama,PG,821.89,46560.5,2477
Comedy,R,21610.6,21942.28,2478
Action,R,22399.39,45736,2479
Drama,PG13,38708.22,12708.99,2480
Action,PG13,10569.66,32794.4,2481
Comedy,PG13,15208.19,28850.79,2482
Documentary,R,27238.05,26317.37,2483
Documentary,PG,29286.59,14417.33,2484
Drama,PG,34973.68,21783.42,2485
Comedy,PG13,10660.64,15128.39,2486
Comedy,PG,39859.77,20166.23,2487
Comedy,R,31499.6,34493.53,2488
Comedy,PG13,24268.84,2754.04,2489
Drama,PG13,15827.1,12454.99,2490
Action,PG,1560.41,19705,2491
Action,PG13,203.57,24105.84,2492
Action,R,8034.99,48951.05,2493
Action,PG,24702.14,16156.4,2494
Documentary,R,1912.22,8905.74,2495
Documentary,PG13,21666.13,15883.74,2496
Action,PG13,8114.11,49065.35,2497
Drama,PG,2784.4,14566.78,2498
Documentary,R,27513.75,42491.39,2499
Comedy,PG,4075.25,7347.57,2500
Comedy,R,14261.5,47985.56,2501
Comedy,PG13,25807.02,32461.05,2502
Documentary,PG13,2943.62,41479.28,2503
Drama,PG,27321.84,36926.4,2504
Drama,PG13,1816.62,31470.74,2505
Comedy,R,2026.9,40719.53,2506
Action,PG13,5739.76,41364.79,2507
Drama,PG13,22219.25,35552.67,2508
Comedy,R,6366.8,26856.78,2509
Comedy,PG13,28503.38,40476.19,2510
Documentary,PG,5925.52,39895.92,2511
Documentary,PG13,31507.13,44106.52,2512
Action,PG13,15547.51,22881.78,2513
Action,R,16727.57,41951.64,2514
Documentary,PG13,27680.84,49519.51,2515
Comedy,PG13,11321.15,45492.4,2516
Action,PG13,2868.37,46908.79,2517
Documentary,R,31499.44,37793.72,2518
Documentary,R,18731.53,33243.81,2519
Drama,PG,14278.56,49869.39,2520
Action,R,30890.93,36668.85,2521
Comedy,R,8039.76,27330.55,2522
Comedy,PG13,26738.58,3828.4,2523
Comedy,R,33514.85,22879.95,2524
Action,R,38555.9,43321.19,2525
Comedy,PG,10343.16,7812.27,2526
Comedy,R,12936.16,27832.7,2527
Action,R,30329.69,26478.7,2528
Drama,PG13,11166.17,713.09,2529
Documentary,R,4093.53,40325.26,2530
Action,PG,31076,47497.7,2531
Action,PG13,35641.66,35845.57,2532
Comedy,R,3689.46,39408.97,2533
Action,R,22074.12,38761.65,2534
Comedy,PG13,35220.12,45120.82,2535
Action,PG,13967.38,41142.67,2536
Comedy,PG,7994.26,38418.09,2537
Drama,R,395.24,23861.28,2538
Action,PG,36476.66,12068.13,2539
Documentary,R,34852.1,10739.52,2540
Action,PG13,38994.29,15341.05,2541
Drama,PG,3981.3,11950.16,2542
Drama,PG13,18849.62,19952.53,2543
Documentary,PG,10971.47,42089.4,2544
Drama,PG,1692.7,14237.81,2545
Comedy,PG,4890.88,30140.72,2546
Documentary,PG,733.24,19019.5,2547
Drama,PG13,38092.34,39945.35,2548
Documentary,PG,3741.21,32842.52,2549
Action,PG13,8199.82,2674.88,2550
Action,R,20722,3482.49,2551
Documentary,PG,28174.98,5205.16,2552
Drama,R,18051.66,180.97,2553
Drama,R,14922.79,3282.82,2554
Drama,PG,37564.82,12144.84,2555
Comedy,PG,16294.78,12073.94,2556
Action,PG13,16572.85,32728.22,2557
Action,R,29420.2,37882.54,2558
Action,PG,31500.42,25003.87,2559
Action,PG13,28111.44,37466.08,2560
Comedy,PG13,18428.66,19201.9,2561
Comedy,PG13,9264.95,16608.7,2562
Drama,PG,24270.43,6082.15,2563
Documentary,PG13,6254.68,24237.26,2564
Documentary,PG,5950.31,41993.04,2565
Documentary,R,13273.51,42487.71,2566
Documentary,PG13,24811.13,14913.58,2567
Drama,PG13,38370.93,35673.25,2568
Action,R,19872.83,11814.21,2569
Documentary,PG,18541.53,27776.83,2570
Action,PG13,3314.9,45138.64,2571
Comedy,R,5395.09,14612.03,2572
Comedy,R,14418.56,27998.56,2573
Comedy,R,21769.38,21087.37,2574
Comedy,PG,15850.36,16285.55,2575
Action,PG,26529.42,40325.93,2576
Action,PG13,3795.67,18453.98,2577
Documentary,R,33856.7,32955.24,2578
Documentary,PG13,10196.84,8643.61,2579
Documentary,PG,7505.93,39286.93,2580
Comedy,R,34641.17,2260.44,2581
Drama,PG,228.34,40615.81,2582
Action,PG13,2197.56,16989.84,2583
Documentary,PG,32372.21,13482.64,2584
Drama,PG,18258.25,1994.19,2585
Action,PG13,38894.49,562.13,2586
Drama,PG,9012.8,33934.5,2587
Documentary,PG,6552.71,19598.58,2588
Drama,R,9019.7,15522.69,2589
Action,PG13,31278.9,45177.02,2590
Documentary,PG,36097.86,39872.89,2591
Action,R,30356,40886.4,2592
Documentary,R,37201.15,39642.74,2593
Comedy,R,24741.91,34988.51,2594
Documentary,R,30683.48,3719.34,2595
Comedy,PG,29331.4,509.2,2596
Action,PG,35310.09,36665.87,2597
Drama,PG,39661.96,48084.99,2598
Action,R,26506.72,48212.61,2599
Documentary,R,11135.4,25115.39,2600
Comedy,PG,33344.58,25134.84,2601
Action,R,23472.55,1702.53,2602
Documentary,PG,30348.59,44499.65,2603
Documentary,PG,33365.46,11882.77,2604
Drama,PG13,13365.79,46652.92,2605
Comedy,PG13,7834.89,15740.44,2606
Comedy,PG13,19136.19,38748.3,2607
Comedy,PG,6611.03,9958.54,2608
Action,PG,4622.26,18220.85,2609
Comedy,R,32812.67,13980.63,2610
Action,PG,8994.54,49565.07,2611
Drama,R,14874.85,19128.26,2612
Documentary,PG,29419.13,16678.11,2613
Comedy,R,39997.12,24901.19,2614
Comedy,PG13,34879.98,901.57,2615
Drama,R,216.94,45644.48,2616
Action,PG13,28922.24,44454.19,2617
Drama,PG,24887.37,18201.42,2618
Drama,PG13,14826.3,18782.82,2619
Documentary,R,8979.29,28191.42,2620
Comedy,PG13,35122.01,6537.23,2621
Action,PG13,29920.86,14686.6,2622
Action,R,19192.23,20173.25,2623
Drama,R,36346.96,32466.04,2624
Comedy,PG13,38720.58,46500.84,2625
Drama,PG,220.22,18579.49,2626
Drama,PG,4397.23,26081.32,2627
Documentary,PG13,23324.07,37587.45,2628
Drama,PG13,33429.71,43279.8,2629
Documentary,R,23707.48,39459.03,2630
Drama,PG13,19654.19,48515.26,2631
Comedy,PG13,14523.35,31704.11,2632
Drama,PG13,35605.15,28992.87,2633
Comedy,R,20314.33,49010.27,2634
Comedy,PG,32651.57,10476.29,2635
Action,PG13,39594.54,48263.18,2636
Documentary,R,24871.56,24138.44,2637
Documentary,PG13,30599.04,14343.57,2638
Comedy,PG13,7910.18,28234.77,2639
Drama,R,6472.7,17208.04,2640
Documentary,PG13,6016.94,20363.61,2641
Action,R,10410.23,24795.65,2642
Action,R,38440.46,17941.65,2643
Drama,R,28031.72,10061.58,2644
Documentary,PG,11690.71,49759.64,2645
Documentary,PG,24624.91,17282.61,2646
Comedy,R,6065.5,410.39,2647
Action,PG13,32649.67,44999.4,2648
Comedy,PG13,29502.47,43978.7,2649
Documentary,PG,7614.14,38408.87,2650
Comedy,PG,37491.28,28344.74,2651
Action,R,37018.07,44861.38,2652
Action,PG13,39689.02,18025.88,2653
Comedy,R,39239,9096.73,2654
Drama,PG,671.45,46018.75,2655
Drama,PG13,1342.71,5735.94,2656
Action,PG,17797.27,41439.77,2657
Comedy,PG13,24360.56,39404.84,2658
Drama,PG13,27671.5,23925.33,2659
Comedy,R,27830.67,25768.99,2660
Comedy,PG,39702.15,677.61,2661
Action,PG,6152.97,15767.7,2662
Documentary,PG,14849.43,14339.83,2663
Documentary,PG,22578.88,20106.76,2664
Action,R,20862.63,9631.31,2665
Documentary,PG13,16241.3,33337.67,2666
Action,R,37789.71,1461.1,2667
Documentary,PG13,19965.67,40761.28,2668
Documentary,PG,14701.66,33260.96,2669
Comedy,PG13,1334.55,32801.92,2670
Action,R,39258.83,25906.32,2671
Documentary,PG13,32985.75,22074.52,2672
Action,R,28360.94,16755.35,2673
Drama,PG13,21479.72,41900.28,2674
Documentary,R,5075.07,44648.93,2675
Comedy,R,2182.26,1702.73,2676
Action,PG13,37781.58,44595.22,2677
Comedy,R,24006.18,45584.98,2678
Comedy,PG,38023.2,43427.55,2679
Documentary,PG13,9951.72,38191.06,2680
Documentary,R,4981.85,13667.6,2681
Drama,PG13,27406.29,13750.9,2682
Comedy,R,11689.3,4584.04,2683
Action,R,30726.81,5598.2,2684
Documentary,R,30116.34,13405.43,2685
Action,R,18773.14,43297.48,2686
Drama,PG,28400.11,16513.45,2687
Documentary,PG13,18355.01,30401.41,2688
Drama,PG,33071.78,8693.66,2689
Drama,PG,36804.22,20138.13,2690
Drama,PG13,31663.25,39687.35,2691
Action,PG,32192.43,1969.45,2692
Documentary,R,34860.22,11462.79,2693
Action,R,4666.67,25690.75,2694
Documentary,PG13,20398.3,33205.3,2695
Action,PG13,37147.31,40087.07,2696
Drama,R,2577.57,39905.79,2697
Drama,PG,3990.1,20266.49,2698
Action,PG13,33820.46,8057.65,2699
Documentary,PG13,20930.85,42820.89,2700
Action,R,22721.88,29799.35,2701
Action,PG13,22152.81,14936.92,2702
Documentary,PG,34669.26,20080.87,2703
Drama,PG13,7741.85,7833.55,2704
