LinkedIN,Major,DOB,Salary,GPA,Tuition,College_location
65,Other,1970,9218.91,2.57,3954,EastCoast
40,Humanities,1992,10267.59,2.67,7252,WestCoast
14,Vocational,1977,13275.03,2.78,9289,WestCoast
11,STEM,1955,9722.66,2.98,6648,WestCoast
45,Vocational,1965,13244.55,2.53,25589,Central
27,Buisness,1950,10213,2.13,5107,Central
7,Buisness,1979,9787,2.13,12859,Central
2,Humanities,1997,10339.36,3.31,3615,EastCoast
50,Professional,1972,11788.14,2.03,4252,EastCoast
40,Other,2000,6597.77,3.74,6712,EastCoast
9,Professional,2000,11752.95,2.37,3588,Central
5,Professional,1953,11783.53,2.17,4700,WestCoast
5,Humanities,1956,10270.19,2.84,5868,Central
55,Buisness,2000,10286,2.86,9308,EastCoast
2,Other,1959,5008.27,2.43,5300,Central
12,Professional,1971,11820.81,1.87,1702,WestCoast
16,Vocational,1973,13204.75,2.17,10401,WestCoast
12,Professional,1987,11738.47,2.6,7328,Central
7,STEM,1958,9744.54,2.5,5627,WestCoast
29,Vocational,1993,13249.82,2.32,3432,WestCoast
15,Vocational,1983,13285.03,2.61,9224,Central
12,Vocational,1956,13207.69,2.2,6627,EastCoast
10,Humanities,1958,10113.31,1.43,3830,EastCoast
145,Humanities,1968,10226.77,2.04,6776,Central
2,Buisness,1980,10296,2.96,3105,Central
6,Professional,1975,11716.59,2.82,5501,WestCoast
7,STEM,1997,9740.26,2.6,3402,WestCoast
0,Professional,1967,11724.41,2.76,8512,EastCoast
4,Humanities,1970,10274.32,2.84,8600,EastCoast
10,Humanities,1963,10190.64,1.98,2598,Central
18,Buisness,1974,10242,2.42,8872,WestCoast
2,Vocational,1980,13231.55,2.42,2510,WestCoast
14,Humanities,1962,10362.43,3.54,5242,EastCoast
12,Humanities,1959,10300.1,2.98,4012,Central
4,STEM,1980,9785.36,2.08,2473,WestCoast
31,Professional,1957,11798.69,1.92,5295,Central
15,STEM,1952,9740.63,2.62,1194,WestCoast
102,Buisness,1988,10214,2.14,4469,EastCoast
28,Vocational,1968,13209.14,2.15,4596,WestCoast
23,Professional,1957,11644.89,3.66,104911,Central
44,Other,1956,6928.1,1.85,2917,WestCoast
12,Vocational,1957,13281.05,2.97,13656,EastCoast
21,Other,1988,5438.13,2.2,4326,Central
58,STEM,1980,9763.39,2.42,9449,WestCoast
2,Vocational,1999,13199.01,1.93,6207,WestCoast
10,Humanities,1973,10244.54,2.49,3756,Central
17,Buisness,1971,9809,1.91,2153,WestCoast
55,STEM,2001,9833.32,1.49,4687,EastCoast
27,Buisness,1976,10284,2.84,12432,EastCoast
22,STEM,1965,9667.89,3.42,5593,WestCoast
37,Buisness,1994,10271,2.71,4810,EastCoast
20,Buisness,1952,10182,1.82,4393,WestCoast
9,Professional,1993,11678.09,3.18,12951,Central
25,Other,2003,5635.19,2.16,2905,EastCoast
6,Professional,2002,11741.37,2.34,4353,EastCoast
26,Professional,1980,11656.03,3.44,11018,WestCoast
58,STEM,1977,9705.41,2.98,3749,WestCoast
22,Humanities,2005,10169.06,1.56,4044,WestCoast
4,STEM,1994,9756.82,2.25,5991,Central
15,Vocational,1981,13263.16,2.48,7142,WestCoast
57,STEM,1997,9677.12,3.15,4372,EastCoast
54,Buisness,1999,9721,2.79,6289,Central
12,STEM,1966,9793.52,2.11,5333,EastCoast
7,STEM,1999,9735,2.52,6777,EastCoast
19,Professional,1989,11791.89,2.11,5768,Central
50,Professional,1977,11718.59,2.69,4569,EastCoast
1,Buisness,1967,9817,1.83,6100,WestCoast
15,Other,1958,5216.42,2.26,4203,Central
22,Other,1979,5475.85,2.45,3556,EastCoast
13,Vocational,1955,13213.15,2.22,5865,WestCoast
20,Buisness,2003,9756,2.44,5214,Central
23,Professional,1959,11774.85,2.48,34927,Central
3,Vocational,1985,13271.92,2.74,7288,EastCoast
7,Vocational,1969,13227.15,2.26,6041,EastCoast
3,Other,1951,5014.12,2.18,2185,WestCoast
10,Humanities,1958,10159.02,1.6,6872,EastCoast
6,STEM,1994,9735.14,2.71,3135,EastCoast
36,STEM,1998,9687.1,3.21,13245,Central
26,Professional,1966,11719.65,2.7,3102,Central
29,Buisness,1983,9844,1.56,3267,Central
0,Humanities,2000,10276.54,2.71,1841,WestCoast
8,STEM,2005,9820.33,1.93,4331,WestCoast
31,Humanities,1958,10262.76,2.64,5191,EastCoast
13,Other,1977,5165.07,2.27,4932,Central
17,Buisness,1959,9709,2.91,1278,Central
8,Vocational,1984,13303.82,2.97,4443,WestCoast
32,Vocational,1953,13202.4,1.94,6108,EastCoast
94,Humanities,1990,10219.71,2.36,7753,Central
19,Professional,1997,11722.69,2.95,3662,Central
24,Humanities,1990,10320.34,3.11,18750,EastCoast
14,Professional,1980,11744.03,2.56,2465,EastCoast
17,Buisness,1972,10152,1.52,5394,WestCoast
1,Professional,1988,11752.35,2.62,4701,EastCoast
3,Other,1978,5007.65,2.69,2829,Central
7,Vocational,1951,13196.82,1.87,5743,Central
39,Professional,1963,11668.83,3.43,3580,WestCoast
11,Professional,1995,11711.57,2.96,3974,WestCoast
14,STEM,1961,9860.01,1.53,8868,EastCoast
99,Vocational,1984,13246.86,2.48,5063,WestCoast
64,Buisness,1975,9795,2.05,4374,WestCoast
2,Humanities,1955,10205.76,2.09,2481,EastCoast
13,Humanities,1978,10210.54,2.07,6877,WestCoast
3,Other,1954,5030.64,3.47,4039,WestCoast
12,Professional,1993,11774.06,2.11,1273,EastCoast
64,Buisness,2001,9880,1.2,13467,WestCoast
31,STEM,1991,9713.11,2.74,2243,Central
12,STEM,1972,9770.81,2.34,4733,WestCoast
17,Professional,1951,11805.13,2.15,5942,WestCoast
1,Humanities,1986,10195.18,1.99,4020,Central
1,Other,1968,5003.18,1.93,6065,Central
11,Other,1981,5120.69,3.03,9326,Central
10,Humanities,1996,10254.03,2.5,6712,EastCoast
77,STEM,1988,9660.8,3.4,6087,WestCoast
26,Vocational,1963,13277.98,2.9,6133,WestCoast
11,STEM,1982,9795.54,1.97,2167,WestCoast
18,Buisness,1989,9703,2.97,9724,WestCoast
11,Buisness,2005,9798,2.02,4942,WestCoast
4,STEM,1975,9812.65,1.88,5268,WestCoast
24,Professional,1993,11769.26,2.27,5826,EastCoast
6,Humanities,1969,10263.31,2.72,8592,EastCoast
12,STEM,1997,9792.13,2.11,5154,Central
102,Vocational,1999,13206.24,2,5982,WestCoast
14,STEM,1979,9809.63,1.95,2045,Central
8,STEM,1986,9688.24,3.04,7003,EastCoast
86,Buisness,1970,10326,3.26,5585,EastCoast
2,Vocational,1968,13247.14,2.49,5791,WestCoast
4,Buisness,1956,10214,2.14,5492,Central
3,Other,1978,4990.51,3.05,2251,WestCoast
1,Humanities,1992,10177.12,1.83,6490,WestCoast
7,STEM,2000,9783.39,2.08,3729,Central
2,Professional,1953,11725.45,2.81,8955,Central
8,Buisness,1988,10213,2.13,3379,Central
2,Humanities,1996,10316.37,3.05,3624,Central
5,Humanities,1975,10318.4,3.12,2174,Central
66,STEM,1977,9712.67,2.92,9754,WestCoast
15,Humanities,1962,10222.5,2.32,20599,Central
18,Humanities,1991,10259.32,2.7,4176,EastCoast
14,Humanities,1972,10198.3,2.24,7339,Central
38,Vocational,1969,13142.33,1.46,6186,WestCoast
24,Humanities,1988,10209.32,2.15,6266,EastCoast
51,STEM,1992,9791.99,2.07,7284,Central
2,Professional,1987,11789.38,2.03,13653,EastCoast
12,Other,2004,5117.21,2.77,14832,WestCoast
74,STEM,1998,9783.29,2.2,14289,EastCoast
11,STEM,1953,9770.95,2.3,4177,WestCoast
33,Professional,2005,11756.76,2.49,6633,WestCoast
17,Other,2000,5296.54,2.84,5612,EastCoast
10,Vocational,1969,13268.14,2.67,3094,Central
4,Other,1982,5036.55,2.37,2093,EastCoast
83,Other,1994,11894.83,2.59,5161,Central
4,Vocational,1965,13212.64,2.05,6585,Central
17,Buisness,1977,9730,2.7,3311,Central
26,Vocational,2005,13259.41,2.51,13180,WestCoast
13,Vocational,1963,13325.25,3.01,6874,Central
21,Humanities,1995,10298.48,2.92,2101,WestCoast
2,STEM,1953,9799.48,2.05,5920,WestCoast
27,Buisness,1960,10155,1.55,4052,WestCoast
25,STEM,1992,9721.39,2.86,1355,Central
62,STEM,1959,9755.13,2.51,5118,EastCoast
4,Professional,2000,11725.82,2.78,3678,Central
2,Other,1984,4998.16,2.2,5044,WestCoast
23,Other,1987,5530.91,2.28,8470,Central
45,Vocational,1953,13254.56,2.67,5555,EastCoast
7,Vocational,1951,13276.23,2.69,6337,Central
0,Humanities,1963,10209.89,2.17,1388,WestCoast
10,Vocational,1980,13332.19,3.24,1933,EastCoast
27,Vocational,2003,13278.73,2.83,4225,EastCoast
29,Vocational,1984,13243.15,2.49,4324,Central
9,Professional,1972,11665.07,3.23,3974,WestCoast
8,STEM,1976,9705.64,3.08,6649,EastCoast
97,Vocational,1968,13285.59,2.88,37713,Central
10,Professional,1960,11772.14,2.21,1862,EastCoast
64,Humanities,1961,10269.35,2.62,5257,EastCoast
53,Vocational,1969,13277.17,2.78,3850,Central
8,Other,1951,5027.65,2.83,1622,Central
12,Buisness,1960,10272,2.72,4015,EastCoast
36,Buisness,1997,9750,2.5,4263,Central
1,Vocational,1962,13307.7,2.86,6062,Central
0,Vocational,1979,13228.87,2.22,18766,EastCoast
26,STEM,1964,9662.57,3.38,16635,EastCoast
0,Other,1960,5008.25,2.64,4588,Central
16,Buisness,1961,9718,2.82,5195,Central
91,Professional,1985,11762.53,2.29,4697,Central
28,Professional,1968,11633.39,3.63,6525,Central
3,Vocational,2000,13171.58,1.66,16706,EastCoast
53,Vocational,2005,13340.91,3.33,2194,EastCoast
3,Professional,1983,11670.5,3.2,1559,WestCoast
2,Professional,1987,11748.83,2.55,6110,WestCoast
4,Professional,1984,11801.73,2,3588,EastCoast
156,Professional,1991,11753.5,2.39,22125,EastCoast
11,Buisness,2002,10211,2.11,1328,WestCoast
1,Humanities,1955,10268.76,2.82,6437,Central
10,Humanities,1971,10265.13,2.65,3135,Central
6,Vocational,1983,13306.53,3.04,3038,WestCoast
4,Humanities,1997,10287.37,2.97,6443,WestCoast
3,Buisness,1952,10231,2.31,2886,Central
22,Buisness,1973,9706,2.94,4544,Central
39,Humanities,1953,10254.28,2.61,4637,Central
0,Buisness,1957,9732,2.68,5264,WestCoast
0,Professional,1971,11696.44,3.07,2780,WestCoast
3,Humanities,1963,10218.56,2.1,3589,Central
32,Other,1971,6023.07,2.3,6169,WestCoast
40,Vocational,1980,13166.46,1.86,2460,EastCoast
10,Buisness,1975,9677,3.23,6372,WestCoast
16,STEM,2004,9801.89,1.93,100281,EastCoast
9,Professional,1968,11736.84,2.58,6984,WestCoast
32,Buisness,2002,10197,1.97,6348,EastCoast
8,STEM,1989,9753.08,2.51,5458,WestCoast
29,Humanities,1980,10310.96,3.14,5883,WestCoast
11,Other,1973,5120.2,2.24,6878,Central
28,Professional,2000,11707.11,2.84,4063,Central
17,STEM,2004,9734.4,2.83,5874,WestCoast
1,Professional,1978,11739.01,2.53,7970,WestCoast
24,Humanities,1957,10274.85,2.87,50326,WestCoast
0,Professional,1960,11748.87,2.37,9899,EastCoast
15,Humanities,1978,10262.73,2.69,12796,EastCoast
23,Professional,1959,11801.98,2.1,3905,Central
22,STEM,1980,9767.28,2.22,6244,Central
8,Humanities,1972,10350.05,3.53,4952,Central
97,Buisness,1993,9800,2,5436,WestCoast
15,Professional,2000,11786.27,2.32,15759,WestCoast
2,Vocational,2001,13198.39,2.07,7021,Central
5,Other,1979,5010,2.5,5252,EastCoast
8,Other,1997,5076.53,2.65,6696,EastCoast
49,Buisness,2001,9744,2.56,6469,WestCoast
37,Vocational,2001,13235.97,2.3,4837,WestCoast
26,Buisness,1977,9742,2.58,7613,EastCoast
21,Vocational,1955,13259.54,2.67,25967,Central
28,Vocational,1964,13263.73,2.72,5391,WestCoast
1,Other,1998,5002.44,2.82,10180,Central
3,Humanities,1953,10238.97,2.48,20165,EastCoast
45,STEM,1965,9671.84,3.19,7661,EastCoast
38,STEM,1976,9660.55,3.42,4530,Central
17,Professional,1951,11774.02,2.45,6200,EastCoast
11,Vocational,1951,13236.73,2.38,3664,Central
10,Humanities,1990,10221.72,2.35,104175,Central
2,Professional,1989,11656.13,3.22,4240,WestCoast
53,Professional,1987,11832.93,1.71,16874,EastCoast
13,Vocational,1986,13245.56,2.39,5113,Central
4,Vocational,1989,13143.85,1.38,6369,EastCoast
6,Humanities,1953,10256.46,2.63,3737,EastCoast
11,STEM,1963,9733.6,2.59,5923,EastCoast
19,Vocational,1975,13202.84,1.88,3620,EastCoast
60,Buisness,1966,10304,3.04,1874,EastCoast
117,Vocational,1988,13317.42,3.14,9006,EastCoast
11,Other,1995,5115.7,1.81,3439,WestCoast
21,Vocational,1958,13271.33,2.68,4864,EastCoast
24,Vocational,1984,13121.09,1.23,4284,EastCoast
11,Professional,1983,11755.8,2.35,2386,EastCoast
10,Professional,1951,11648.67,3.39,3976,Central
37,Humanities,1951,10355.26,3.53,3525,Central
14,Buisness,1990,10314,3.14,22509,EastCoast
3,STEM,1974,9784.69,2.24,2130,EastCoast
18,STEM,1987,9739.34,2.6,4513,WestCoast
3,STEM,1994,9711.7,2.84,4646,WestCoast
18,Humanities,1995,10287.44,2.77,18914,Central
33,Humanities,1964,10234.67,2.38,5200,EastCoast
13,Other,1997,5160.93,2.43,13817,EastCoast
116,Buisness,1974,10270,2.7,4901,Central
11,Humanities,1959,10191.57,1.8,5689,WestCoast
38,Buisness,1967,9770,2.3,3740,EastCoast
8,STEM,1999,9777.97,2.13,12202,Central
39,STEM,1962,9764.05,2.29,20073,Central
4,Other,1956,5015.58,1.92,5781,Central
12,Other,1984,5134.86,2.2,2661,Central
45,Professional,1989,11690.77,2.99,6288,EastCoast
38,Professional,1968,11788.86,2.1,5669,Central
16,Professional,1981,11749.15,2.62,6300,EastCoast
13,STEM,2004,9701.13,3.14,18839,EastCoast
26,Professional,1975,11677.2,3.29,8611,WestCoast
17,STEM,1975,9769.59,2.22,26058,Central
18,Professional,1952,11795.93,2.11,5155,Central
44,STEM,1974,9760.02,2.53,2842,WestCoast
32,Other,1990,6018.75,2.87,4822,Central
55,Other,2003,8029.57,1.63,4428,EastCoast
2,Humanities,1973,10260.42,2.53,4868,EastCoast
1,STEM,1981,9753.94,2.46,6860,WestCoast
23,Humanities,1997,10200.39,2.06,7632,EastCoast
8,Humanities,1990,10201.8,2.08,6928,WestCoast
6,Humanities,1976,10346.04,3.23,10581,Central
34,Humanities,1952,10272.3,2.62,4964,WestCoast
8,Buisness,1980,10268,2.68,5032,WestCoast
44,Vocational,1986,13311.21,3.19,4415,WestCoast
50,Professional,1970,11682.77,3.34,7141,WestCoast
52,Humanities,1975,10255.92,2.48,2130,Central
6,STEM,1991,9725.84,2.65,7143,WestCoast
40,Humanities,1984,10225.54,2.44,3985,WestCoast
6,Professional,1991,11770.51,2.41,4740,Central
47,Professional,1976,11773.87,2.56,2261,WestCoast
2,STEM,1980,9776.11,2.14,6095,EastCoast
19,Vocational,1981,13311.61,3,6097,Central
10,STEM,1964,9720.2,2.81,4629,Central
14,STEM,1981,9761.13,2.38,13645,WestCoast
6,STEM,1982,9715.5,3.03,5977,EastCoast
31,Professional,2004,11830.09,1.71,7703,WestCoast
66,Vocational,1966,13207.09,2.31,6264,Central
11,Buisness,1998,10219,2.19,3538,EastCoast
2,Vocational,1957,13265.19,2.53,7165,EastCoast
1,Other,1972,5021.01,1.98,3570,WestCoast
69,Buisness,1965,9702,2.98,12560,EastCoast
11,Vocational,1997,13217.52,2.23,8828,WestCoast
34,Vocational,1963,13283.57,2.71,3815,Central
22,Professional,1986,11740.97,2.68,3034,WestCoast
2,Professional,1992,11803.15,2.08,3268,WestCoast
7,Vocational,2004,13247.28,2.45,3559,EastCoast
53,Other,2005,7803.96,3.14,8703,Central
6,Buisness,1981,9807,1.93,5169,Central
4,Buisness,1984,10242,2.42,2039,WestCoast
10,Vocational,1989,13293.07,2.88,2183,WestCoast
36,Humanities,1967,10250.28,2.64,6164,EastCoast
0,Vocational,1976,13258.14,2.6,7713,EastCoast
1,STEM,1982,9851.43,1.49,6536,Central
10,Vocational,1989,13186.17,1.82,1880,EastCoast
67,Vocational,1975,13254.92,2.44,7403,WestCoast
31,Other,1994,5968.62,2.76,2061,Central
2,Vocational,1968,13328.58,3.23,3115,EastCoast
6,Buisness,1989,9774,2.26,5320,WestCoast
13,Professional,1990,11728.33,2.72,2783,Central
8,Vocational,1985,13318.66,3.23,8407,EastCoast
16,STEM,1988,9707.86,2.82,4334,WestCoast
30,Professional,1995,11716.72,3,4543,EastCoast
45,Professional,1971,11778.85,2.05,2161,EastCoast
34,Vocational,1997,13230.53,2.33,3048,Central
14,Humanities,1960,10266.25,2.65,1814,EastCoast
17,Humanities,1977,10169.07,1.53,6009,Central
2,STEM,1997,9685.46,3.11,20177,WestCoast
2,Humanities,1976,10242.62,2.3,2182,EastCoast
36,Humanities,1998,10221.39,2.11,8582,WestCoast
32,Buisness,1976,10206,2.06,3945,Central
6,Humanities,1991,10306.37,3.06,3064,Central
43,Vocational,1956,13272.32,2.84,5657,WestCoast
9,Buisness,1961,9804,1.96,7235,Central
7,Humanities,1971,10339.97,3.25,24345,WestCoast
17,STEM,1979,9749.12,2.55,6332,WestCoast
15,Professional,1983,11745.79,2.71,8025,Central
7,Humanities,1962,10311.72,3.14,13905,WestCoast
1,Humanities,1976,10137.22,1.49,13334,WestCoast
6,Humanities,2003,10278.12,2.79,5618,EastCoast
10,Buisness,1965,9791,2.09,5359,EastCoast
9,Other,1956,5090.69,2.61,1667,WestCoast
7,Vocational,1969,13243.01,2.38,5992,Central
0,STEM,1966,9742.72,2.58,3596,Central
3,Humanities,1987,10243.54,2.48,104640,WestCoast
13,Buisness,1959,9733,2.67,4125,WestCoast
45,Humanities,1976,10215.16,2.23,9469,EastCoast
3,Humanities,1999,10306.46,2.86,4931,WestCoast
8,Professional,1977,11789.12,2.17,6078,EastCoast
12,STEM,1968,9790.39,2.06,4384,Central
4,Other,1990,5002.77,2.38,4316,EastCoast
43,Humanities,1995,10264.36,2.82,1806,Central
3,STEM,1951,9745.61,2.55,4437,Central
93,STEM,1957,9744.35,2.4,5422,WestCoast
2,Other,2001,4998.33,2.87,3075,EastCoast
5,Vocational,1993,13255.51,2.6,4841,WestCoast
6,Other,1956,5038.23,2.17,28396,WestCoast
6,STEM,1980,9751.63,2.42,6934,WestCoast
8,Other,1995,5056.71,1.45,5950,Central
27,STEM,1989,9776.26,2.21,54883,Central
2,Other,1994,5000.04,1.75,7366,Central
30,Humanities,1979,10284.46,3.05,5466,WestCoast
8,STEM,1970,9757.81,2.4,6180,EastCoast
2,Other,1985,5007.45,2.57,4675,WestCoast
2,Humanities,1967,10294.24,2.94,5277,EastCoast
13,Humanities,2004,10264.83,2.89,3872,WestCoast
2,Professional,1966,11719.28,2.77,1181,WestCoast
3,Humanities,1954,10253.01,2.43,6457,Central
9,Vocational,1982,13257.31,2.48,5060,WestCoast
9,Professional,1995,11741.23,2.43,5074,EastCoast
5,STEM,1979,9704.52,3,5451,Central
10,Professional,2001,11754.02,2.48,6023,EastCoast
3,Vocational,2004,13171.41,1.58,5595,WestCoast
12,Other,1961,5146.43,2.05,4890,EastCoast
21,STEM,1953,9698.05,3.04,1327,Central
33,Vocational,2000,13121.32,1.19,11063,EastCoast
1,Vocational,1963,13259.09,2.47,7631,WestCoast
6,Vocational,1962,13258.21,2.69,5687,WestCoast
3,Professional,1952,11786.5,2.25,28798,Central
28,Vocational,1977,13227.53,2.26,4971,WestCoast
4,Professional,1959,11767.86,2.24,5380,WestCoast
2,Other,1952,5029.11,1.25,5577,Central
30,Vocational,1988,13224.75,2.28,5155,WestCoast
34,STEM,1985,9826.64,1.7,4155,EastCoast
9,Professional,1962,11823.53,1.87,2341,Central
23,Other,1974,5526.22,2.33,5797,WestCoast
29,Vocational,1991,13279.74,2.88,23123,Central
55,Humanities,1977,10194.02,1.87,6534,WestCoast
10,Humanities,1993,10259.69,2.67,6344,Central
8,Humanities,1951,10251.19,2.54,6285,Central
2,Humanities,1953,10205.96,2.04,6031,WestCoast
17,Humanities,1968,10190.15,1.87,2249,Central
38,Humanities,1966,10288.69,2.8,9225,WestCoast
3,Vocational,1982,13219.13,2.31,5657,EastCoast
9,Other,1981,5085.49,3.67,6790,EastCoast
1,Vocational,1971,13270.49,2.62,5479,Central
2,Humanities,1974,10208.54,2.01,6037,WestCoast
14,Buisness,1954,10294,2.94,3922,Central
22,Buisness,1976,10200,2,4937,Central
37,STEM,2003,9710.68,2.9,4003,WestCoast
22,Vocational,1975,13242.93,2.57,5027,EastCoast
21,Buisness,1965,9765,2.35,3494,EastCoast
3,Humanities,1970,10332.77,3.29,7947,EastCoast
14,Vocational,1963,13288.64,3,104798,EastCoast
134,Vocational,1991,13218.59,2.27,5878,EastCoast
5,Vocational,1955,13237.76,2.35,1656,EastCoast
14,Vocational,1961,13275.76,2.73,5205,WestCoast
39,Professional,1992,11805.14,2.16,1246,EastCoast
4,STEM,1967,9731.98,2.75,103146,Central
16,Vocational,1963,13310.99,3.05,2095,EastCoast
6,Humanities,1952,10300.72,3.03,6060,WestCoast
10,Buisness,1972,10350,3.5,1798,EastCoast
9,Vocational,2005,13261.86,2.61,4271,Central
4,STEM,1954,9648.14,3.73,101605,EastCoast
22,Vocational,1987,13181.84,1.82,11972,EastCoast
2,Humanities,1979,10332.31,3.36,10814,WestCoast
19,Buisness,1988,10257,2.57,4951,WestCoast
14,Buisness,1959,9750,2.5,5881,WestCoast
14,Other,1978,5208.97,2.27,3311,Central
1,Humanities,1955,10258.95,2.62,4345,WestCoast
17,Vocational,1987,13233.26,2.3,1881,WestCoast
9,STEM,1970,9748.94,2.53,5698,EastCoast
6,Humanities,1952,10253.28,2.67,51575,WestCoast
18,Vocational,1988,13215.78,2.14,3996,WestCoast
17,STEM,1991,9733.49,2.68,6716,Central
44,Humanities,1960,10277.87,2.72,2344,Central
93,STEM,1955,9794.62,2.09,2878,Central
12,Professional,1982,11738.65,2.59,2838,Central
8,Professional,1980,11813.84,2.03,3516,Central
16,Vocational,1956,13373.19,3.69,4697,EastCoast
10,Professional,2000,11690.25,3.05,3668,WestCoast
50,Vocational,1956,13201.18,1.98,7096,Central
0,Professional,1993,11702,2.98,3226,WestCoast
8,Humanities,1993,10278.03,2.82,2449,WestCoast
8,Professional,1965,11672.27,3.15,5547,WestCoast
7,Other,1951,5028.09,1.87,3566,WestCoast
14,Humanities,1999,10241.96,2.37,3829,WestCoast
20,Vocational,1988,13280,2.75,4782,WestCoast
8,Humanities,1991,10273.24,2.76,5518,EastCoast
24,Professional,1973,11824.83,1.76,2065,Central
17,Other,1979,5286.87,2.4,1501,WestCoast
4,Vocational,1990,13245.72,2.53,10203,WestCoast
3,Vocational,1964,13265.92,2.81,2593,Central
3,Humanities,1964,10317.35,3.21,5988,Central
14,Buisness,1985,9749,2.51,2842,WestCoast
14,Vocational,1972,13253.09,2.62,4348,EastCoast
23,Humanities,1980,10184.6,2.05,6585,Central
2,Humanities,1970,10130.51,1.25,2542,EastCoast
7,Humanities,1957,10270.16,2.43,5591,WestCoast
6,STEM,1951,9616.06,3.62,3475,Central
10,Other,1953,5093.19,2.87,4731,Central
4,Other,1958,5011,2.74,4186,WestCoast
14,Professional,1959,11730.9,2.64,8176,EastCoast
