LinkedIN,Major,DOB,Tuition,College_location,ID,GPA
13,Humanities,1964,3761,EastCoast,2852,1.88
13,STEM,1964,5229,Central,2853,2.48
29,Vocational,1953,8845,Central,2854,2.74
0,Vocational,1958,1939,EastCoast,2855,2.79
65,Vocational,1978,5276,EastCoast,2856,2.99
0,Buisness,1962,4615,WestCoast,2857,2.43
2,Buisness,1981,4686,WestCoast,2858,2.69
12,Vocational,1979,3569,EastCoast,2859,2.63
6,Vocational,1964,4490,WestCoast,2860,2.77
8,Buisness,2001,6010,EastCoast,2861,3.07
19,Humanities,1986,102947,EastCoast,2862,2.67
30,Vocational,1959,6306,WestCoast,2863,2.67
2,Buisness,1966,2361,EastCoast,2864,2.54
32,Vocational,1959,6492,WestCoast,2865,2.6
0,Vocational,1976,5300,EastCoast,2866,2.64
34,Professional,1959,7161,EastCoast,2867,1.94
8,Vocational,1961,4385,WestCoast,2868,1.74
11,Vocational,1950,2017,EastCoast,2869,2.06
16,Humanities,1966,4061,Central,2870,2.24
35,STEM,1954,1296,Central,2871,2.25
23,Professional,1970,6400,WestCoast,2872,1.95
2,Humanities,1969,2281,Central,2873,2.09
16,Buisness,1991,6653,Central,2874,2.27
33,Other,1955,1640,EastCoast,2875,2.37
11,Buisness,1975,3652,Central,2876,3.41
12,Professional,1960,5577,Central,2877,2.28
81,Other,1967,1626,WestCoast,2878,2.73
9,STEM,1974,11243,Central,2879,2.64
12,Other,1970,103033,Central,2880,2.48
4,Vocational,1961,3101,WestCoast,2881,2.82
13,STEM,1999,3688,Central,2882,1.77
24,Professional,1961,4811,EastCoast,2883,2.38
3,STEM,1998,1876,Central,2884,2.43
16,Professional,1970,3904,Central,2885,2.53
20,STEM,1977,2553,EastCoast,2886,2.92
22,Vocational,1964,3291,Central,2887,2.55
34,Vocational,1974,2079,EastCoast,2888,3.2
9,STEM,1957,5326,WestCoast,2889,1.88
11,Other,1996,4216,WestCoast,2890,2.32
3,STEM,1970,2586,WestCoast,2891,2.51
1,Professional,1993,3699,WestCoast,2892,1.97
15,Professional,1959,4116,EastCoast,2893,3.24
19,Professional,1969,2724,Central,2894,2.26
24,Vocational,1981,5048,Central,2895,3.07
10,Humanities,1987,5471,EastCoast,2896,2.13
31,STEM,1983,4786,EastCoast,2897,3.05
23,Professional,1983,2074,Central,2898,2.66
5,Vocational,1974,3332,WestCoast,2899,2.31
42,Vocational,1973,101053,WestCoast,2900,2.77
14,STEM,2002,3519,Central,2901,2.95
21,Buisness,1969,1537,WestCoast,2902,2.02
18,Other,1951,13582,WestCoast,2903,2.99
17,Other,1974,2515,EastCoast,2904,1.89
6,Humanities,1953,5887,Central,2905,3.41
9,Other,1995,6897,Central,2906,3.06
82,Buisness,2002,14011,WestCoast,2907,2.12
1,STEM,1959,9131,WestCoast,2908,2.7
25,Buisness,1958,2376,Central,2909,3.05
23,Buisness,1967,2753,EastCoast,2910,2.9
17,Vocational,1977,5535,EastCoast,2911,2.49
16,Vocational,1978,4934,Central,2912,2.33
45,STEM,1988,4002,Central,2913,2.52
38,Buisness,1967,5378,WestCoast,2914,2.28
11,Humanities,1971,2989,EastCoast,2915,2.59
6,Professional,1993,3570,EastCoast,2916,2.71
1,Vocational,1967,7357,EastCoast,2917,2.79
7,STEM,1971,4907,WestCoast,2918,3.15
6,Other,1986,4317,WestCoast,2919,1.91
15,Professional,1986,7794,EastCoast,2920,2.62
3,Vocational,1958,3262,Central,2921,2.82
13,Professional,1997,5545,Central,2922,2.14
11,Humanities,1971,6963,EastCoast,2923,2.28
24,STEM,1996,4908,EastCoast,2924,2.19
3,Vocational,1984,12224,Central,2925,3.11
15,Professional,1990,5421,Central,2926,2.47
56,Vocational,1962,5803,WestCoast,2927,2.99
14,Professional,2002,6270,WestCoast,2928,2.61
15,Buisness,1963,3361,WestCoast,2929,2.26
2,Humanities,1974,5344,EastCoast,2930,2.95
35,STEM,1987,4067,WestCoast,2931,2.05
24,Other,1976,2090,EastCoast,2932,2.82
13,Vocational,1964,14970,Central,2933,2.55
10,Other,1983,3672,Central,2934,3.08
27,Professional,1987,2563,EastCoast,2935,1.91
24,Vocational,1961,20260,Central,2936,1.8
0,Humanities,1998,5004,WestCoast,2937,2.49
4,Humanities,1965,4869,EastCoast,2938,2.87
0,Buisness,1990,2907,Central,2939,2.62
2,Professional,1961,5000,WestCoast,2940,2.01
10,STEM,1970,2149,Central,2941,2.71
11,Humanities,1961,6309,WestCoast,2942,2.7
0,Vocational,1962,5510,EastCoast,2943,2.55
4,STEM,1984,6102,Central,2944,2.26
7,Humanities,1974,7625,Central,2945,2.29
1,STEM,1990,5521,EastCoast,2946,2.61
47,Professional,1953,2295,Central,2947,3.24
12,Humanities,1974,2368,EastCoast,2948,2.17
4,Vocational,1976,2916,EastCoast,2949,2.25
20,STEM,1993,5561,EastCoast,2950,2.59
13,Vocational,1994,5744,Central,2951,2.22
10,Humanities,1955,50277,WestCoast,2952,2.8
10,Vocational,1971,5702,WestCoast,2953,3.61
22,Humanities,2000,6523,WestCoast,2954,2.67
28,Humanities,2001,1323,Central,2955,2.34
35,Vocational,1956,13171,Central,2956,3.11
9,STEM,1999,5990,EastCoast,2957,1.84
1,Professional,1974,1967,Central,2958,2.43
5,STEM,1952,6353,Central,2959,2.16
23,Vocational,1949,3908,EastCoast,2960,2.28
49,Other,1995,5885,WestCoast,2961,2.68
10,Vocational,1967,5610,WestCoast,2962,1.65
4,Other,1964,6650,Central,2963,2.26
8,Other,1983,6345,WestCoast,2964,2.99
41,Professional,1984,4544,EastCoast,2965,3.19
20,STEM,1956,3607,Central,2966,2.82
30,STEM,1976,2474,Central,2967,1.81
25,Buisness,2002,5939,WestCoast,2968,2.85
16,STEM,1960,1476,WestCoast,2969,2.53
14,Vocational,1981,4847,Central,2970,2.63
20,Professional,1981,7871,WestCoast,2971,2.79
2,Buisness,1987,4416,Central,2972,2.07
35,STEM,1993,33650,Central,2973,3.19
80,Other,1962,3972,Central,2974,3.14
42,Vocational,1991,6237,EastCoast,2975,2.9
10,Vocational,1960,2053,Central,2976,2.74
17,Humanities,1982,9192,Central,2977,2.79
5,Vocational,1997,22569,Central,2978,2.56
39,Professional,1985,10579,Central,2979,2.31
18,Vocational,1957,6300,Central,2980,2.48
29,Other,2000,3016,EastCoast,2981,3.19
14,Professional,1990,2027,WestCoast,2982,2.73
1,Humanities,1952,1788,Central,2983,2.33
39,STEM,2002,7339,Central,2984,2.01
16,Professional,1992,4181,EastCoast,2985,2.93
5,Buisness,1981,1592,WestCoast,2986,2.77
15,Vocational,1960,4949,WestCoast,2987,2.53
29,Vocational,1979,21475,Central,2988,2.83
15,Professional,1968,3817,WestCoast,2989,3.24
14,STEM,1950,7371,Central,2990,2.2
2,Other,1997,3548,Central,2991,2.02
22,Buisness,1961,5693,EastCoast,2992,1.81
7,Buisness,1964,8037,EastCoast,2993,1.9
3,Vocational,1959,3481,Central,2994,2.77
6,Vocational,1997,8372,EastCoast,2995,3.3
2,Other,1978,5219,EastCoast,2996,3.29
6,STEM,1983,5922,WestCoast,2997,2.44
16,Vocational,1972,3990,WestCoast,2998,3.13
15,Humanities,1991,4613,WestCoast,2999,2.43
8,Humanities,1989,4255,EastCoast,3000,2.7
100,Other,1966,3855,WestCoast,3001,2.43
22,STEM,1969,4957,EastCoast,3002,2.94
19,STEM,1965,5413,EastCoast,3003,2.5
0,Humanities,1984,9935,EastCoast,3004,1.73
1,Vocational,1995,27534,Central,3005,2.14
5,Professional,2000,2279,Central,3006,3.05
5,Other,1983,2316,EastCoast,3007,3.36
48,Humanities,1953,7334,Central,3008,2.39
1,STEM,1966,5597,Central,3009,2.93
103,Buisness,1996,6984,EastCoast,3010,2.62
40,Vocational,1957,3996,EastCoast,3011,2.78
10,Other,1973,6455,EastCoast,3012,2.65
59,Vocational,1995,104196,WestCoast,3013,1.88
3,Buisness,1985,1882,Central,3014,2.37
5,Other,1985,4384,WestCoast,3015,3.04
17,Buisness,1995,14085,WestCoast,3016,2.96
10,STEM,1982,2732,EastCoast,3017,2.24
0,Other,1953,22999,WestCoast,3018,2.08
9,STEM,1965,13180,Central,3019,3.02
0,Humanities,1959,4860,Central,3020,1.79
47,Other,1998,8329,EastCoast,3021,2.14
29,Vocational,1997,6353,EastCoast,3022,1.93
49,Professional,1980,5692,WestCoast,3023,1.86
74,Buisness,1968,4993,Central,3024,2.25
4,Other,1979,4170,WestCoast,3025,3.7
31,Professional,1974,4881,WestCoast,3026,2.31
24,STEM,1958,2351,WestCoast,3027,1.75
47,Vocational,1970,7171,WestCoast,3028,2.92
13,STEM,1958,2572,WestCoast,3029,2.35
60,Other,1953,6456,EastCoast,3030,2.42
13,Professional,1989,7849,Central,3031,2.84
16,STEM,1951,4348,EastCoast,3032,3.1
20,Other,1966,3604,EastCoast,3033,2.96
18,Professional,1957,9451,EastCoast,3034,2.93
4,Humanities,1968,9873,WestCoast,3035,2.81
31,STEM,1965,4001,WestCoast,3036,2.54
15,Professional,1994,4982,WestCoast,3037,2.33
23,Humanities,1994,7558,Central,3038,1.98
6,STEM,1958,1982,Central,3039,1.8
35,Vocational,1961,5181,EastCoast,3040,3.3
5,Humanities,1959,5075,EastCoast,3041,2.45
45,Vocational,1971,5511,WestCoast,3042,2.37
38,STEM,2003,4426,WestCoast,3043,2.45
36,Vocational,1952,1346,EastCoast,3044,2.4
6,Professional,1971,4496,EastCoast,3045,3.15
0,Other,1970,6128,EastCoast,3046,2.43
12,Other,1990,2718,WestCoast,3047,2.79
5,Vocational,1968,6075,WestCoast,3048,2.5
8,Vocational,1999,5104,Central,3049,1.97
0,Humanities,2001,3427,WestCoast,3050,1.96
9,Vocational,1998,7053,EastCoast,3051,1.74
1,Vocational,1964,3056,WestCoast,3052,3.58
50,Other,2002,1806,Central,3053,2.5
92,Humanities,1978,2815,EastCoast,3054,2.42
30,Humanities,1960,3008,EastCoast,3055,2.9
1,Humanities,1959,27669,EastCoast,3056,2.63
7,Vocational,2000,18176,EastCoast,3057,3.29
29,STEM,1965,3041,Central,3058,2.3
21,Vocational,1982,7288,WestCoast,3059,1.87
27,STEM,1987,5375,WestCoast,3060,2.62
56,Humanities,1954,4526,EastCoast,3061,2.14
19,Humanities,1959,5773,WestCoast,3062,2.04
23,Humanities,1955,7192,Central,3063,2.33
23,STEM,1961,1459,Central,3064,1.89
30,STEM,1988,4817,EastCoast,3065,2.49
24,STEM,1988,3407,EastCoast,3066,1.92
22,STEM,1995,36908,WestCoast,3067,3.19
51,STEM,1985,2739,EastCoast,3068,2.38
85,Professional,1949,5394,WestCoast,3069,2.92
37,Other,1954,3570,WestCoast,3070,2.57
49,Vocational,1986,6448,EastCoast,3071,2.8
28,Professional,1984,3734,EastCoast,3072,2.51
1,Vocational,1972,26834,EastCoast,3073,2.33
5,Humanities,1955,7142,WestCoast,3074,2.72
7,Vocational,1994,1787,EastCoast,3075,1.45
15,Humanities,1959,2252,EastCoast,3076,3.11
68,STEM,1957,4025,EastCoast,3077,2.79
32,Buisness,1953,2856,EastCoast,3078,2.57
36,Humanities,1986,5276,WestCoast,3079,2.34
8,Vocational,1975,3554,EastCoast,3080,1.86
3,Vocational,1999,6283,EastCoast,3081,2.7
16,Buisness,1952,4181,Central,3082,3.01
3,Vocational,1963,7389,Central,3083,2.5
1,Professional,1993,5498,EastCoast,3084,2.12
21,Professional,1967,7139,WestCoast,3085,2.83
4,Professional,1956,3736,EastCoast,3086,2.25
8,Humanities,1959,9502,WestCoast,3087,2.65
33,STEM,1952,9586,Central,3088,2.23
11,Other,2003,4608,Central,3089,2.74
19,Vocational,1960,3248,Central,3090,2.43
3,Professional,1996,4247,Central,3091,1.93
31,STEM,1973,2865,EastCoast,3092,2.27
3,Humanities,1966,4044,WestCoast,3093,2.43
3,Professional,1969,5680,EastCoast,3094,2.45
1,Humanities,1958,4876,EastCoast,3095,1.69
12,STEM,1974,3878,EastCoast,3096,2.19
18,Humanities,1957,3241,WestCoast,3097,2.71
12,Vocational,1982,33473,WestCoast,3098,1.63
21,Professional,1967,5320,WestCoast,3099,2.63
11,Buisness,1960,3485,EastCoast,3100,3.29
16,Vocational,1973,3411,WestCoast,3101,2.55
17,STEM,1963,102283,Central,3102,1.96
14,Humanities,1986,3171,WestCoast,3103,2.6
6,Humanities,1982,1653,Central,3104,2.35
46,Professional,1981,5425,EastCoast,3105,1.72
11,Other,1969,1906,Central,3106,2.79
28,Professional,1949,1811,EastCoast,3107,3.24
4,Buisness,1982,5517,EastCoast,3108,1.75
8,Other,1984,7078,EastCoast,3109,1.93
19,STEM,1955,1811,EastCoast,3110,2.64
8,Professional,1982,1996,Central,3111,2.4
5,Vocational,2003,6029,Central,3112,2.06
5,STEM,1963,4637,Central,3113,2.24
3,STEM,1950,5418,Central,3114,2.44
28,Vocational,1995,7417,Central,3115,3.05
19,Other,1981,4006,Central,3116,2.34
2,Other,1963,5769,WestCoast,3117,2.65
0,Humanities,1978,2106,EastCoast,3118,2.23
52,Professional,2001,1846,Central,3119,2.95
4,Other,1958,1496,WestCoast,3120,2.15
1,Buisness,1955,4009,Central,3121,2.39
18,STEM,1969,5056,EastCoast,3122,2.14
23,Humanities,1986,2986,WestCoast,3123,2.25
63,Vocational,1955,5685,WestCoast,3124,2.83
35,Other,1980,1782,EastCoast,3125,1.58
16,Vocational,2003,10079,EastCoast,3126,2.23
42,Professional,1964,1467,Central,3127,1.92
9,Vocational,1995,7907,EastCoast,3128,2.79
16,Vocational,1968,2875,WestCoast,3129,2.22
9,Humanities,1996,4439,EastCoast,3130,2.32
46,STEM,2001,2251,EastCoast,3131,3.03
10,Humanities,1958,1256,Central,3132,2.17
19,Humanities,1964,2629,EastCoast,3133,2.41
11,STEM,1955,11209,EastCoast,3134,3.39
20,Professional,1960,1718,Central,3135,2.62
25,Humanities,1964,27199,Central,3136,2.8
56,Vocational,1988,3416,EastCoast,3137,2.46
8,Professional,2002,2296,Central,3138,2.54
41,STEM,1999,1256,EastCoast,3139,2.3
32,Buisness,1966,52236,Central,3140,2.4
18,Humanities,1982,3036,WestCoast,3141,2
4,Humanities,1978,25905,WestCoast,3142,3.04
0,STEM,1959,101826,WestCoast,3143,2.17
18,Vocational,2001,10592,EastCoast,3144,2.41
12,Professional,1989,4167,EastCoast,3145,2.02
34,STEM,1993,4208,EastCoast,3146,1.89
13,Professional,1987,9742,Central,3147,2.21
6,Vocational,1966,4634,EastCoast,3148,2.4
106,Humanities,1984,7194,WestCoast,3149,2.72
9,STEM,2003,11206,WestCoast,3150,2.95
10,Other,1965,6970,Central,3151,3.06
30,Vocational,1973,5234,WestCoast,3152,2.69
28,Vocational,1963,5186,WestCoast,3153,3.16
15,STEM,1952,5883,Central,3154,2.53
19,Vocational,1990,3733,EastCoast,3155,2.15
89,Other,1966,7159,Central,3156,1.23
1,Other,1975,4504,WestCoast,3157,2.74
36,Other,1962,6446,WestCoast,3158,2.71
29,Humanities,1952,14438,EastCoast,3159,2.41
6,Humanities,1978,19171,EastCoast,3160,2.97
6,STEM,1969,4178,EastCoast,3161,1.88
17,Professional,1964,4126,EastCoast,3162,2.95
3,Vocational,1955,3576,WestCoast,3163,2.63
5,Other,1995,6222,WestCoast,3164,1.5
24,STEM,1951,7916,Central,3165,2.28
23,Vocational,1986,7168,WestCoast,3166,2.28
25,Buisness,1992,1685,Central,3167,2.41
21,Professional,1976,3743,Central,3168,3.5
4,Professional,1967,2204,Central,3169,2.06
64,Vocational,1983,4905,Central,3170,2.82
17,Other,1989,5328,Central,3171,2.77
12,Professional,1975,5343,Central,3172,2.14
44,Professional,1964,6573,WestCoast,3173,2.69
4,Vocational,1976,1715,EastCoast,3174,3.26
4,Humanities,1981,5655,WestCoast,3175,1.47
1,Vocational,1985,2116,WestCoast,3176,2.4
1,Humanities,1983,4429,Central,3177,2.46
28,Humanities,1989,10816,WestCoast,3178,2.93
12,Humanities,1950,4764,WestCoast,3179,1.99
20,Humanities,2003,5710,EastCoast,3180,1.93
5,Humanities,1987,101644,Central,3181,2.66
43,Professional,1962,2749,WestCoast,3182,2.34
5,Humanities,1958,4040,Central,3183,2.25
14,STEM,1970,4616,EastCoast,3184,2.34
19,STEM,1952,2906,Central,3185,3.19
5,Vocational,1981,5205,Central,3186,2.81
4,Professional,1965,2877,EastCoast,3187,2.3
50,Humanities,1997,2681,EastCoast,3188,2.8
1,STEM,1962,17855,Central,3189,2.49
6,Professional,1995,3063,Central,3190,2.7
3,Other,1975,4756,EastCoast,3191,3.15
17,Professional,1984,3350,Central,3192,2.89
2,STEM,1972,5642,WestCoast,3193,1.93
5,Buisness,2000,2857,WestCoast,3194,2.82
4,Vocational,1986,5690,Central,3195,2.17
12,Professional,1990,4104,WestCoast,3196,2.58
34,Vocational,1980,6866,Central,3197,2.49
44,Professional,2000,1927,Central,3198,3.2
7,Other,1998,3084,WestCoast,3199,3.67
6,Vocational,1983,4357,Central,3200,3.14
27,STEM,1968,2329,WestCoast,3201,2.96
56,Professional,1967,5173,EastCoast,3202,2.1
1,Other,1976,6607,WestCoast,3203,2.48
6,Humanities,1974,4630,Central,3204,1.65
29,Vocational,1973,4312,Central,3205,1.82
2,Vocational,1964,7742,Central,3206,2.35
48,Humanities,1951,26410,Central,3207,2.39
2,Humanities,1986,2648,Central,3208,2.25
17,Buisness,1985,3585,EastCoast,3209,2.07
46,Vocational,1983,20787,WestCoast,3210,2.99
14,Humanities,1976,12343,EastCoast,3211,2.12
11,Vocational,1964,7010,EastCoast,3212,2.37
45,Vocational,1995,9423,Central,3213,2.8
14,Humanities,1981,6209,Central,3214,1.8
36,Other,1971,2275,WestCoast,3215,2.21
20,Humanities,1997,5578,Central,3216,2.18
19,Buisness,1958,4935,EastCoast,3217,2.82
8,STEM,1978,2786,EastCoast,3218,1.64
8,Professional,1971,3528,WestCoast,3219,3.04
14,Humanities,1956,6365,WestCoast,3220,2.54
20,STEM,2003,9147,WestCoast,3221,2.6
1,Humanities,1956,6032,Central,3222,1.81
49,Humanities,1950,10420,WestCoast,3223,2.12
34,Vocational,1954,6289,EastCoast,3224,2.47
23,Vocational,1983,14437,EastCoast,3225,3.19
24,Humanities,1964,6256,WestCoast,3226,2.39
18,Humanities,1956,2764,WestCoast,3227,2.15
9,Buisness,2001,13951,WestCoast,3228,1.83
34,Buisness,1964,103863,EastCoast,3229,2.26
55,STEM,1956,2626,WestCoast,3230,2.58
21,Buisness,2002,4313,EastCoast,3231,2.52
0,Other,1994,5896,WestCoast,3232,2.67
14,STEM,1974,5627,Central,3233,2.1
27,STEM,1991,10442,WestCoast,3234,2.44
0,Vocational,1972,4231,Central,3235,3.15
4,Professional,1977,2908,Central,3236,2.59
4,Humanities,1991,4769,EastCoast,3237,1.59
12,Humanities,1975,6586,WestCoast,3238,3.59
22,Professional,1950,1292,WestCoast,3239,2.16
8,Buisness,1997,5897,WestCoast,3240,2.54
14,Professional,1951,2906,Central,3241,3.01
17,STEM,1988,3723,WestCoast,3242,2.99
3,Vocational,1991,4131,EastCoast,3243,3
10,Humanities,1977,3026,Central,3244,3.02
33,Other,1968,3023,Central,3245,2.8
21,Vocational,1953,3210,WestCoast,3246,2.53
7,Professional,1960,4588,Central,3247,1.99
1,Buisness,2002,1678,EastCoast,3248,2.61
2,Humanities,1978,8216,Central,3249,2.79
15,Humanities,1957,4979,Central,3250,2.6
99,Vocational,1980,7088,Central,3251,2.82
21,Humanities,1993,4430,WestCoast,3252,2.56
17,STEM,1950,2493,EastCoast,3253,2.78
7,STEM,1977,13655,Central,3254,2.26
2,STEM,1984,1890,Central,3255,3.26
35,STEM,1959,2536,Central,3256,1.85
21,Other,1973,2287,Central,3257,2.27
45,Buisness,1990,7071,Central,3258,1.92
5,Vocational,1976,20351,Central,3259,2.52
15,Humanities,1996,15427,EastCoast,3260,2.99
24,Humanities,1957,17236,WestCoast,3261,2.66
43,Other,1995,3797,WestCoast,3262,2.22
12,Other,1993,10336,Central,3263,2.61
25,Vocational,1977,2890,Central,3264,2.5
15,Humanities,1993,5776,EastCoast,3265,3.12
16,STEM,1955,6855,Central,3266,3.06
27,Buisness,1986,6721,WestCoast,3267,3.03
0,Professional,1958,7566,EastCoast,3268,2.96
26,Vocational,2000,5017,Central,3269,2.92
17,STEM,1980,5967,Central,3270,2.23
12,Professional,1954,4222,EastCoast,3271,3.26
0,STEM,2002,5524,EastCoast,3272,2.77
28,STEM,1983,2233,WestCoast,3273,2.15
27,STEM,1998,100904,WestCoast,3274,2.49
37,Humanities,1972,2954,Central,3275,2.09
6,Vocational,1953,8851,WestCoast,3276,1.85
22,STEM,1983,4370,WestCoast,3277,2.85
13,STEM,1953,3220,WestCoast,3278,2.91
9,Other,1970,5354,Central,3279,2.61
8,Other,1970,4804,EastCoast,3280,2.96
14,Professional,1985,1815,Central,3281,2.08
62,Vocational,1989,3282,Central,3282,2.9
29,Vocational,1956,3863,WestCoast,3283,1.85
2,Professional,1991,6472,EastCoast,3284,2.64
11,Other,1959,4011,WestCoast,3285,2.73
6,Professional,1988,4885,WestCoast,3286,3.1
3,STEM,1962,4452,EastCoast,3287,2.74
22,Professional,1984,4681,WestCoast,3288,2.57
5,Humanities,1954,4592,EastCoast,3289,2.49
2,Vocational,1974,7015,Central,3290,2.51
4,STEM,1954,4041,Central,3291,2.78
8,Professional,1988,4691,EastCoast,3292,2.67
60,Professional,1988,5163,WestCoast,3293,2.33
1,Vocational,1951,8690,WestCoast,3294,3.27
1,Professional,1976,5598,WestCoast,3295,2.46
13,STEM,1989,4052,Central,3296,2.07
7,Humanities,1980,2583,EastCoast,3297,2.47
11,Professional,1954,26235,EastCoast,3298,2.1
58,Humanities,1972,4008,WestCoast,3299,2.24
2,Vocational,2001,5043,Central,3300,2.28
1,Buisness,1978,5894,WestCoast,3301,2.11
2,STEM,1975,2604,WestCoast,3302,1.8
1,STEM,1981,2207,Central,3303,2.64
17,Professional,1979,4163,Central,3304,2.48
1,Professional,1990,2677,WestCoast,3305,2.47
18,Professional,1975,5175,EastCoast,3306,2.2
13,Humanities,1952,6137,Central,3307,2.89
1,Humanities,2001,7521,WestCoast,3308,2.92
3,Other,1949,3106,Central,3309,2.71
11,Humanities,1985,6760,WestCoast,3310,2.23
33,Buisness,1956,6828,Central,3311,2.55
6,STEM,1969,8020,WestCoast,3312,2.81
44,STEM,1958,9779,EastCoast,3313,2.57
17,Professional,1980,6345,EastCoast,3314,3.28
10,Vocational,1961,3408,WestCoast,3315,2.57
17,Vocational,1952,3316,Central,3316,2.46
62,STEM,1964,7473,WestCoast,3317,2.69
26,Humanities,1987,5702,Central,3318,3.32
6,Other,1952,2004,WestCoast,3319,2.48
44,Buisness,1975,4375,Central,3320,2.41
54,Professional,2000,6544,WestCoast,3321,2.53
43,Humanities,1999,4289,EastCoast,3322,3.05
22,Vocational,1992,3918,EastCoast,3323,1.96
2,Professional,1982,2548,EastCoast,3324,3.38
10,STEM,1962,1544,EastCoast,3325,2.58
3,STEM,2003,6009,Central,3326,2.62
26,Other,1984,12143,EastCoast,3327,2.38
31,Humanities,1963,3639,Central,3328,3.19
49,Humanities,1959,4099,WestCoast,3329,2.27
1,Vocational,1986,2854,WestCoast,3330,2.44
16,Other,1980,4720,WestCoast,3331,2.03
7,Other,1976,1957,EastCoast,3332,3.28
4,Professional,1976,5613,WestCoast,3333,2
5,Other,2000,8263,EastCoast,3334,2.01
17,STEM,1976,1551,EastCoast,3335,2.9
30,STEM,1951,6543,Central,3336,2.13
10,Humanities,1961,102044,Central,3337,2.17
15,Professional,1992,4760,Central,3338,2.12
48,Vocational,1987,6396,WestCoast,3339,1.85
2,Other,1983,7838,Central,3340,2.26
11,Vocational,1960,11643,WestCoast,3341,2.83
21,Professional,1954,5056,WestCoast,3342,2.17
